State,Year,City,Population,Violent Crime Total,Murder and nonnegligent manslaughter,Rape1,Robbery,Aggravated assault,Property Crime Total,Burglary,Larceny-theft,Motor vehicle theft,Arson2
NORTH CAROLINA,2022,Siler City,"7,969",58,1,4,4,49,253,62,169,22,1
NORTH CAROLINA,2022,Smithfield,"12,042",75,0,3,6,66,620,132,453,35,3
NORTH CAROLINA,2022,Snow Hill,"1,532",4,0,2,1,1,38,15,22,1,0
NORTH CAROLINA,2022,Southern Pines,"16,388",40,1,5,7,27,326,71,221,34,3
NORTH CAROLINA,2022,Southern Shores,"3,237",0,0,0,0,0,10,3,6,1,0
NORTH CAROLINA,2022,Southport,"4,253",10,0,1,0,9,64,7,57,0,1
NORTH CAROLINA,2022,Spencer,"3,327",10,1,1,1,7,67,14,39,14,0
NORTH CAROLINA,2022,Spring Lake,"11,603",65,0,6,10,49,356,61,275,20,4
NORTH CAROLINA,2022,Spruce Pine,"2,227",0,0,0,0,0,3,0,3,0,0
NORTH CAROLINA,2022,Stallings,"16,758",16,1,1,2,12,158,40,101,17,1
NORTH CAROLINA,2022,Stantonsburg,743,4,0,0,0,4,10,2,8,0,0
NORTH CAROLINA,2022,Star,812,2,1,0,0,1,13,4,7,2,0
NORTH CAROLINA,2022,Stoneville,"1,318",0,0,0,0,0,15,6,9,0,0
NORTH CAROLINA,2022,St. Pauls,"2,050",10,0,0,0,10,77,6,67,4,1
NORTH CAROLINA,2022,Sugar Mountain,376,0,0,0,0,0,1,0,1,0,0
NORTH CAROLINA,2022,Surf City,"4,338",13,1,6,1,5,84,13,70,1,1
NORTH CAROLINA,2022,Swansboro,"3,920",5,0,2,0,3,59,5,53,1,0
NORTH CAROLINA,2022,Sylva,"2,633",13,0,4,2,7,135,37,88,10,0
NORTH CAROLINA,2022,Tabor City,"3,646",12,1,5,1,5,93,29,57,7,0
NORTH CAROLINA,2022,Taylorsville,"2,328",2,0,1,0,1,36,6,27,3,0
NORTH CAROLINA,2022,Troutman,"3,889",15,0,3,1,11,95,17,76,2,0
NORTH CAROLINA,2022,Troy,"2,915",9,0,5,0,4,53,10,41,2,0
NORTH CAROLINA,2022,Tryon,"1,584",0,0,0,0,0,36,13,20,3,0
NORTH CAROLINA,2022,Valdese,"4,663",10,0,1,1,8,69,21,43,5,0
NORTH CAROLINA,2022,Vass,"1,003",0,0,0,0,0,22,7,15,0,0
NORTH CAROLINA,2022,Wadesboro,"5,036",132,2,4,9,117,391,108,247,36,6
NORTH CAROLINA,2022,Wake Forest,"51,385",59,1,6,5,47,536,53,451,32,3
NORTH CAROLINA,2022,Wallace,"3,296",17,0,3,2,12,167,25,135,7,0
NORTH CAROLINA,2022,Warrenton,861,19,2,0,2,15,58,3,52,3,1
NORTH CAROLINA,2022,Warsaw,"2,668",11,0,3,3,5,97,24,68,5,0
NORTH CAROLINA,2022,Washington,"9,614",41,0,2,5,34,271,37,214,20,1
NORTH CAROLINA,2022,Waxhaw,"22,613",19,0,7,1,11,166,16,143,7,0
NORTH CAROLINA,2022,Waynesville,"10,225",44,0,5,2,37,352,39,300,13,5
NORTH CAROLINA,2022,Weaverville,"4,689",1,0,0,0,1,159,5,153,1,0
NORTH CAROLINA,2022,Weldon,"1,414",7,0,0,0,7,55,15,34,6,0
NORTH CAROLINA,2022,Wendell,"13,408",23,0,2,3,18,106,20,76,10,1
NORTH CAROLINA,2022,West Jefferson,"1,237",6,0,2,0,4,102,15,86,1,0
NORTH CAROLINA,2022,Whispering Pines,"5,235",3,1,1,1,0,17,3,14,0,0
NORTH CAROLINA,2022,Whiteville,"4,630",47,1,3,2,41,420,76,325,19,1
NORTH CAROLINA,2022,Wilkesboro,"3,567",17,0,1,2,14,187,29,145,13,3
NORTH CAROLINA,2022,Williamston,"5,047",83,1,7,8,67,208,37,157,14,2
NORTH CAROLINA,2022,Wilmington,"119,159",634,12,77,111,434,"3,415",470,"2,675",270,16
NORTH CAROLINA,2022,Wilson,"47,518",245,5,6,41,193,"1,171",187,907,77,16
NORTH CAROLINA,2022,Windsor,"3,304",4,1,1,0,2,31,6,23,2,0
NORTH CAROLINA,2022,Winston-Salem,"251,295","2,954",30,87,282,"2,555","9,785","1,796","7,070",919,51
NORTH CAROLINA,2022,Winterville,"10,725",17,1,4,1,11,52,15,35,2,0
NORTH CAROLINA,2022,Woodfin,"8,097",15,0,3,0,12,87,31,44,12,0
NORTH CAROLINA,2022,Woodland,534,1,0,0,0,1,3,1,2,0,1
NORTH CAROLINA,2022,Wrightsville Beach,"2,396",9,0,2,1,6,88,16,71,1,0
NORTH CAROLINA,2022,Youngsville,"2,197",3,0,0,1,2,47,3,38,6,0
NORTH CAROLINA,2022,Zebulon,"9,003",53,1,1,11,40,278,39,227,12,3
NORTH DAKOTA,2022,Berthold,463,0,0,0,0,0,1,0,1,0,0
NORTH DAKOTA,2022,Beulah,"3,032",6,0,0,1,5,24,4,17,3,0
NORTH DAKOTA,2022,Bismarck,"74,604",231,6,32,43,150,"2,509",383,"1,870",256,7
NORTH DAKOTA,2022,Bowman,"1,394",3,0,2,0,1,14,2,11,1,0
NORTH DAKOTA,2022,Burlington,"1,255",0,0,0,0,0,0,0,0,0,0
NORTH DAKOTA,2022,Carrington,"2,029",2,1,1,0,0,4,2,1,1,1
NORTH DAKOTA,2022,Cavalier,"1,228",0,0,0,0,0,6,1,4,1,0
NORTH DAKOTA,2022,Devils Lake,"7,212",35,0,15,2,18,293,37,204,52,1
NORTH DAKOTA,2022,Dickinson,"24,577",61,0,10,2,49,426,63,318,45,0
NORTH DAKOTA,2022,Drayton,737,0,0,0,0,0,4,1,2,1,0
NORTH DAKOTA,2022,Dunseith,624,0,0,0,0,0,6,1,3,2,0
NORTH DAKOTA,2022,Ellendale,"1,067",0,0,0,0,0,5,1,4,0,0
NORTH DAKOTA,2022,Emerado,449,1,0,0,0,1,13,2,10,1,1
NORTH DAKOTA,2022,Fargo,"127,649",787,5,144,116,522,"5,294","1,075","3,534",685,36
NORTH DAKOTA,2022,Garrison,"1,435",3,0,0,0,3,8,2,6,0,0
NORTH DAKOTA,2022,Grafton,"4,117",10,0,1,0,9,53,6,40,7,0
NORTH DAKOTA,2022,Grand Forks,"58,620",172,2,30,19,121,"1,751",365,"1,263",123,3
NORTH DAKOTA,2022,Harvey,"1,586",1,0,0,0,1,5,0,4,1,1
NORTH DAKOTA,2022,Hazen,"2,271",0,0,0,0,0,3,0,3,0,0
NORTH DAKOTA,2022,Jamestown,"15,772",36,0,11,0,25,328,68,243,17,0
NORTH DAKOTA,2022,Kenmare,912,0,0,0,0,0,5,0,4,1,0
NORTH DAKOTA,2022,Killdeer,892,2,0,0,0,2,17,2,13,2,0
NORTH DAKOTA,2022,Lincoln,"4,387",6,0,1,0,5,23,2,20,1,1
NORTH DAKOTA,2022,Lisbon,"2,177",0,0,0,0,0,13,1,10,2,0
NORTH DAKOTA,2022,Mandan,"24,666",58,1,12,2,43,858,132,599,127,8
NORTH DAKOTA,2022,Medora,119,0,0,0,0,0,0,0,0,0,0
NORTH DAKOTA,2022,Minot,"47,278",141,3,45,8,85,495,94,270,131,7
NORTH DAKOTA,2022,Napoleon,752,0,0,0,0,0,0,0,0,0,1
NORTH DAKOTA,2022,New Town,"2,713",5,0,1,0,4,5,1,4,0,0
NORTH DAKOTA,2022,Northwood,946,0,0,0,0,0,1,0,1,0,0
NORTH DAKOTA,2022,Oakes,"1,778",0,0,0,0,0,5,3,2,0,0
NORTH DAKOTA,2022,Powers Lake,377,0,0,0,0,0,3,0,3,0,0
NORTH DAKOTA,2022,Ray,666,0,0,0,0,0,2,1,1,0,0
NORTH DAKOTA,2022,Rolette,478,2,0,0,0,2,8,0,7,1,0
NORTH DAKOTA,2022,Rolla,"1,173",1,0,0,0,1,14,0,9,5,0
NORTH DAKOTA,2022,Rugby,"2,505",5,0,0,0,5,21,7,9,5,0
NORTH DAKOTA,2022,Stanley,"2,327",1,0,0,0,1,6,1,5,0,0
NORTH DAKOTA,2022,Steele,657,0,0,0,0,0,9,2,5,2,1
NORTH DAKOTA,2022,Surrey,"1,343",0,0,0,0,0,2,0,0,2,0
NORTH DAKOTA,2022,Thompson,"1,086",1,0,0,0,1,0,0,0,0,0
NORTH DAKOTA,2022,Tioga,"1,922",1,0,0,0,1,14,1,12,1,0
NORTH DAKOTA,2022,Valley City,"6,547",10,0,2,0,8,115,14,93,8,2
NORTH DAKOTA,2022,Wahpeton,"7,956",15,0,3,2,10,182,39,117,26,0
NORTH DAKOTA,2022,Watford City,"5,513",28,0,6,0,22,123,7,103,13,0
NORTH DAKOTA,2022,West Fargo,"39,987",73,0,16,3,54,515,92,373,50,4
NORTH DAKOTA,2022,Williston,"25,513",127,1,17,7,102,549,80,414,55,1
NORTH DAKOTA,2022,Wishek,852,1,0,0,0,1,2,0,1,1,0
OHIO,2022,Ada,"5,238",0,0,0,0,0,10,1,9,0,0
OHIO,2022,Akron,"188,534","1,548",38,206,156,"1,148","6,464","1,030","4,525",909,89
OHIO,2022,Alliance,"21,817",68,0,3,1,64,535,56,452,27,3
OHIO,2022,Amberley Village,"3,801",2,0,0,0,2,25,5,20,0,0
OHIO,2022,American Township,"12,355",16,0,2,0,14,167,22,143,2,0
OHIO,2022,Amherst,"12,993",1,0,0,0,1,99,5,93,1,1
OHIO,2022,Archbold,"4,484",8,0,2,0,6,52,8,44,0,0
OHIO,2022,Ashland,"19,193",23,0,10,4,9,260,24,230,6,1
OHIO,2022,Ashville,"4,696",10,0,3,0,7,51,4,46,1,0
OHIO,2022,Athens,"24,220",41,0,8,5,28,544,68,430,46,3
OHIO,2022,Aurora,"17,486",6,0,1,2,3,99,2,91,6,0
OHIO,2022,Austintown,"35,462",36,2,4,6,24,640,54,538,48,0
OHIO,2022,Avon Lake,"25,846",18,0,1,1,16,112,10,94,8,1
OHIO,2022,Barberton,"24,840",85,0,22,7,56,630,91,506,33,2
OHIO,2022,Barnesville,"3,955",1,0,1,0,0,9,2,7,0,0
OHIO,2022,Batavia,"1,906",1,0,0,0,1,27,1,25,1,1
OHIO,2022,"Bath Township, Summit County","9,922",0,0,0,0,0,178,6,171,1,0
OHIO,2022,Bay Village,"15,826",7,0,0,0,7,51,3,40,8,0
OHIO,2022,Bazetta Township,"5,916",4,0,0,3,1,135,4,130,1,0
OHIO,2022,Beachwood,"13,797",22,0,5,1,16,448,14,388,46,0
OHIO,2022,Beavercreek,"46,749",44,0,16,9,19,743,35,664,44,2
OHIO,2022,Beaver Township,"6,716",7,0,0,0,7,76,21,53,2,0
OHIO,2022,Bedford Heights,"10,736",39,1,0,7,31,273,12,170,91,0
OHIO,2022,Bellaire,"3,808",11,0,1,0,10,19,5,12,2,0
OHIO,2022,Bellbrook,"7,345",5,0,3,0,2,43,5,37,1,0
OHIO,2022,Bellefontaine,"14,065",17,0,7,0,10,109,8,101,0,1
OHIO,2022,Bellville,"1,976",1,0,0,0,1,20,4,13,3,0
OHIO,2022,Belpre,"6,649",9,0,3,0,6,62,5,54,3,0
OHIO,2022,Berea,"18,736",7,0,0,1,6,94,8,68,18,0
OHIO,2022,Bethel,"2,646",4,0,1,0,3,19,4,15,0,0
OHIO,2022,Beverly,"1,225",2,0,2,0,0,15,3,12,0,1
OHIO,2022,Blanchester,"4,234",5,0,1,0,4,117,30,79,8,1
OHIO,2022,Blendon Township,"7,926",11,0,0,4,7,112,10,69,33,1
OHIO,2022,Blue Ash,"13,314",14,0,7,1,6,276,8,255,13,1
OHIO,2022,Bluffton,"4,256",2,0,1,0,1,21,7,11,3,0
OHIO,2022,Boardman,"39,490",90,1,21,30,38,"1,440",143,"1,238",59,6
OHIO,2022,Bowling Green,"30,730",16,0,8,1,7,412,25,377,10,1
OHIO,2022,Bratenahl,"1,399",1,0,0,0,1,8,3,2,3,0
OHIO,2022,Brecksville,"13,466",4,0,0,1,3,48,1,47,0,0
OHIO,2022,Brewster,"2,107",4,0,0,0,4,26,9,17,0,1
OHIO,2022,Bridgeport,"1,559",0,0,0,0,0,5,1,4,0,0
OHIO,2022,Brimfield Township,"11,450",7,0,1,2,4,220,7,204,9,0
OHIO,2022,Broadview Heights,"19,490",2,0,0,0,2,28,2,26,0,0
OHIO,2022,Brooklyn,"11,043",8,0,2,1,5,521,14,459,48,0
OHIO,2022,Brookville,"5,945",11,0,1,1,9,25,2,21,2,0
OHIO,2022,Brunswick,"35,235",38,1,1,0,36,182,8,157,17,0
OHIO,2022,Buckeye Lake,"2,575",7,0,1,0,6,39,8,29,2,2
OHIO,2022,Bucyrus,"11,571",34,1,9,5,19,212,26,178,8,1
OHIO,2022,Butler Township,"8,219",13,0,5,4,4,439,26,387,26,0
OHIO,2022,Byesville,"2,352",9,0,0,1,8,24,1,22,1,0
OHIO,2022,Cambridge,"9,978",10,0,5,0,5,78,6,71,1,0
OHIO,2022,Canal Fulton,"5,321",6,0,2,1,3,42,10,31,1,0
OHIO,2022,Canfield,"7,551",1,0,1,0,0,32,3,25,4,0
OHIO,2022,Canton,"70,070",827,10,154,92,571,"3,887",602,"2,711",574,15
OHIO,2022,Carrollton,"3,101",9,0,2,0,7,27,3,23,1,0
OHIO,2022,Centerville,"25,249",10,0,4,1,5,259,23,221,15,2
OHIO,2022,Chagrin Falls,"4,084",2,0,1,0,1,40,2,32,6,0
OHIO,2022,Cheviot,"8,579",18,0,4,0,14,225,41,151,33,0
OHIO,2022,Cincinnati,"307,761","2,591",73,259,640,"1,619","11,543","1,877","7,655","2,011",1
OHIO,2022,Circleville,"14,274",34,1,15,4,14,401,56,330,15,6
OHIO,2022,Clayton,"13,228",17,0,6,2,9,123,15,86,22,0
OHIO,2022,Clearcreek Township,"19,152",9,0,2,0,7,67,5,59,3,0
OHIO,2022,Cleveland,"363,764","5,870",145,453,"1,549","3,723","15,704","3,004","8,728","3,972",124
OHIO,2022,Cleveland Heights,"44,105",98,1,15,32,50,503,68,353,82,11
OHIO,2022,Clinton Township,"4,353",2,0,0,0,2,61,1,59,1,0
OHIO,2022,Coldwater,"4,676",3,0,3,0,0,24,0,24,0,0
OHIO,2022,Colerain Township,"58,548",96,0,17,19,60,"1,263",119,"1,058",86,6
OHIO,2022,Columbiana,"6,806",0,0,0,0,0,21,2,18,1,0
OHIO,2022,Columbus,"907,196","4,082",127,"1,005","1,275","1,675","31,609","4,288","20,028","7,293",14
OHIO,2022,Commercial Point,"3,168",5,0,0,0,5,33,9,22,2,0
OHIO,2022,Copley Township,"18,244",21,0,5,4,12,185,15,164,6,2
OHIO,2022,Cortland,"7,090",4,0,0,0,4,35,5,30,0,0
OHIO,2022,Covington,"2,576",0,0,0,0,0,1,0,1,0,0
OHIO,2022,Crestline,"4,466",7,0,2,0,5,30,4,25,1,0
OHIO,2022,Cuyahoga Falls,"50,607",70,2,13,5,50,921,91,764,66,4
OHIO,2022,Dayton,"137,084","1,605",34,203,259,"1,109","5,875","1,339","3,096","1,440",42
OHIO,2022,Defiance,"16,923",44,0,16,2,26,203,18,175,10,0
OHIO,2022,Delaware,"44,042",62,0,26,1,35,412,27,369,16,5
OHIO,2022,Delhi Township,"28,476",25,0,8,6,11,368,25,315,28,1
OHIO,2022,Delphos,"7,007",12,0,7,0,5,44,3,37,4,1
OHIO,2022,Delta,"3,374",6,0,0,1,5,17,1,16,0,0
OHIO,2022,Dennison,"2,658",1,0,0,0,1,1,0,1,0,0
OHIO,2022,Dover,"12,936",17,0,8,1,8,57,11,40,6,0
OHIO,2022,Dublin,"48,799",33,0,15,11,7,549,35,439,75,1
OHIO,2022,East Canton,"1,509",2,0,1,0,1,48,8,35,5,0
OHIO,2022,East Cleveland,"13,418",142,5,5,25,107,303,59,140,104,2
OHIO,2022,East Palestine,"4,697",3,1,1,0,1,56,8,46,2,1
OHIO,2022,Eaton,"8,347",9,1,6,0,2,118,2,103,13,0
OHIO,2022,Elida,"1,859",0,0,0,0,0,8,0,8,0,0
OHIO,2022,Elyria,"52,902",105,8,24,22,51,"1,007",158,766,83,1
OHIO,2022,Englewood,"13,338",33,0,11,7,15,326,16,293,17,1
OHIO,2022,Euclid,"48,344",131,4,17,28,82,921,84,604,233,11
OHIO,2022,Evendale,"2,624",2,0,0,0,2,148,8,134,6,0
OHIO,2022,Fairborn,"34,725",95,1,36,7,51,421,74,304,43,11
OHIO,2022,Fairfax,"1,738",3,0,0,2,1,226,4,222,0,0
OHIO,2022,Fairlawn,"7,665",2,1,0,0,1,316,2,308,6,0
OHIO,2022,Fairview Park,"16,821",12,0,4,1,7,93,4,73,16,0
OHIO,2022,Findlay,"39,881",70,1,27,10,32,707,94,589,24,3
OHIO,2022,Forest Park,"19,824",72,1,7,22,42,383,41,269,73,2
OHIO,2022,Franklin,"11,604",41,0,11,2,28,391,38,331,22,1
OHIO,2022,Franklin Township,"10,484",0,0,0,0,0,12,1,9,2,0
OHIO,2022,Fredericktown,"2,643",0,0,0,0,0,24,3,21,0,0
OHIO,2022,Fremont,"15,757",8,0,2,1,5,358,47,290,21,0
OHIO,2022,Gahanna,"35,167",84,0,20,9,55,835,54,679,102,1
OHIO,2022,Galion,"10,338",16,0,4,1,11,99,14,81,4,1
OHIO,2022,Gallipolis,"3,296",19,0,3,1,15,135,11,117,7,0
OHIO,2022,Garfield Heights,"29,022",140,8,23,13,96,511,79,403,29,2
OHIO,2022,Gates Mills,"2,231",0,0,0,0,0,2,1,1,0,0
OHIO,2022,Georgetown,"4,453",3,1,2,0,0,28,5,22,1,0
OHIO,2022,Germantown,"5,798",17,0,5,0,12,33,3,28,2,0
OHIO,2022,"Goshen Township, Clermont County","16,296",23,0,3,1,19,109,24,82,3,2
OHIO,2022,"Goshen Township, Mahoning County","3,046",9,0,2,0,7,68,12,53,3,0
OHIO,2022,Grafton,"5,621",0,0,0,0,0,16,0,16,0,0
OHIO,2022,Grandview Heights,"8,254",8,0,0,1,7,191,13,166,12,1
OHIO,2022,Granville,"5,741",4,0,4,0,0,30,3,26,1,0
OHIO,2022,Greenfield,"4,334",9,0,5,0,4,21,4,13,4,0
OHIO,2022,Greenhills,"3,658",8,0,1,0,7,41,6,35,0,0
OHIO,2022,Green Township,"59,568",65,2,10,12,41,984,124,792,68,4
OHIO,2022,Grove City,"42,248",59,0,16,7,36,"1,026",51,902,73,0
OHIO,2022,Groveport,"5,820",12,1,2,2,7,107,9,84,14,0
OHIO,2022,Hamilton,"62,536",240,4,34,40,162,"1,376",243,986,147,22
OHIO,2022,"Hamilton Township, Warren County","27,421",7,0,1,0,6,78,3,70,5,1
OHIO,2022,Hartville,"3,331",3,0,0,1,2,39,6,32,1,1
OHIO,2022,Heath,"10,641",17,0,5,2,10,472,92,363,17,2
OHIO,2022,Hebron,"2,376",4,0,1,1,2,39,6,29,4,0
OHIO,2022,Highland Heights,"8,536",2,0,1,0,1,67,1,65,1,1
OHIO,2022,Hilliard,"36,644",52,0,7,5,40,352,35,287,30,1
OHIO,2022,Hillsboro,"6,482",6,0,2,0,4,151,20,124,7,1
OHIO,2022,Hinckley Township,"8,119",1,0,0,0,1,9,2,7,0,0
OHIO,2022,Holland,"1,797",6,0,1,3,2,376,7,365,4,0
OHIO,2022,Howland Township,"17,177",16,0,1,1,14,227,30,175,22,0
OHIO,2022,Hubbard,"7,607",15,0,3,1,11,65,6,58,1,0
OHIO,2022,Hubbard Township,"5,319",6,0,0,0,6,58,9,43,6,1
OHIO,2022,Huber Heights,"43,233",69,0,28,10,31,806,75,631,100,4
OHIO,2022,Hudson,"22,902",6,0,2,0,4,96,10,84,2,0
OHIO,2022,Independence,"7,474",17,0,4,6,7,116,0,105,11,0
OHIO,2022,Ironton,"10,312",15,0,2,4,9,61,16,39,6,1
OHIO,2022,Jackson,"6,168",21,0,5,0,16,108,10,93,5,0
OHIO,2022,"Jackson Township, Mahoning County","2,096",1,0,1,0,0,17,3,13,1,0
OHIO,2022,"Jackson Township, Stark County","42,745",65,1,24,13,27,984,101,838,45,1
OHIO,2022,Jamestown,"2,056",0,0,0,0,0,15,3,11,1,0
OHIO,2022,Kent,"27,723",39,0,0,4,35,327,47,258,22,1
OHIO,2022,Kenton,"7,938",27,0,8,0,19,213,21,184,8,0
OHIO,2022,Kettering,"57,107",29,0,11,6,12,804,85,633,86,6
OHIO,2022,Kirtland,"6,899",0,0,0,0,0,4,0,4,0,0
OHIO,2022,Lakemore,"2,894",15,0,3,0,12,76,12,63,1,0
OHIO,2022,Lakewood,"49,490",62,0,4,25,33,670,71,493,106,3
OHIO,2022,Lancaster,"40,937",109,0,22,19,68,881,107,717,57,10
OHIO,2022,Lawrence Township,"8,179",10,0,3,0,7,42,7,31,4,1
OHIO,2022,Lebanon,"21,547",32,0,10,0,22,303,13,267,23,2
OHIO,2022,Lexington,"4,863",1,0,0,0,1,1,0,1,0,0
OHIO,2022,Liberty Township,"11,925",36,0,9,7,20,186,17,151,18,0
OHIO,2022,Lima,"35,633",230,3,23,30,174,"1,290",301,954,35,1
OHIO,2022,Lisbon,"2,566",0,0,0,0,0,8,1,7,0,0
OHIO,2022,Lockland,"3,467",30,1,3,5,21,85,12,59,14,0
OHIO,2022,Lodi,"2,765",5,0,1,0,4,14,1,13,0,0
OHIO,2022,London,"10,646",15,0,1,1,13,72,7,63,2,0
OHIO,2022,Lorain,"65,536",308,1,26,51,230,"1,191",222,873,96,19
OHIO,2022,Lordstown,"3,341",5,0,1,0,4,38,6,32,0,0
OHIO,2022,Loudonville,"2,774",5,0,3,0,2,19,3,16,0,0
OHIO,2022,Louisville,"9,497",4,0,1,1,2,120,15,100,5,1
OHIO,2022,Loveland,"13,095",6,0,2,0,4,79,8,66,5,2
OHIO,2022,Lyndhurst,"13,682",16,0,1,2,13,138,9,124,5,1
OHIO,2022,Macedonia,"12,248",7,0,2,0,5,218,2,211,5,0
OHIO,2022,Madison,"3,410",5,0,1,0,4,15,1,14,0,0
OHIO,2022,"Madison Township, Franklin County","18,785",29,0,4,3,22,142,24,97,21,1
OHIO,2022,Mansfield,"47,845",229,6,43,28,152,"1,529",287,"1,131",111,15
OHIO,2022,Mariemont,"3,446",0,0,0,0,0,10,1,9,0,0
OHIO,2022,Marietta,"13,366",10,0,6,0,4,233,9,221,3,1
OHIO,2022,Marion,"35,775",81,4,35,5,37,635,146,468,21,6
OHIO,2022,Martins Ferry,"6,171",18,0,6,0,12,39,10,29,0,0
OHIO,2022,Marysville,"27,026",17,0,11,1,5,331,19,304,8,0
OHIO,2022,Mason,"35,344",5,0,2,0,3,236,11,221,4,0
OHIO,2022,Maumee,"13,725",27,0,3,7,17,381,20,332,29,1
OHIO,2022,Mayfield Heights,"19,813",15,0,4,4,7,223,8,197,18,0
OHIO,2022,McArthur,"1,754",3,0,0,1,2,30,12,18,0,0
OHIO,2022,McConnelsville,"1,631",4,0,0,0,4,40,6,31,3,0
OHIO,2022,Mechanicsburg,"1,702",6,0,1,0,5,15,2,12,1,0
OHIO,2022,Medina,"25,921",22,0,10,3,9,184,20,159,5,0
OHIO,2022,Mentor,"47,063",75,0,10,1,64,667,38,614,15,4
OHIO,2022,Mentor-on-the-Lake,"7,072",6,0,2,0,4,37,2,34,1,0
OHIO,2022,Miamisburg,"19,723",28,1,7,7,13,327,31,263,33,1
OHIO,2022,"Miami Township, Clermont County","44,356",32,1,14,1,16,359,21,313,25,0
OHIO,2022,Middleport,"2,171",2,0,0,0,2,16,9,7,0,0
OHIO,2022,Middletown,"50,970",124,0,5,22,97,"1,112",186,838,88,8
OHIO,2022,Mifflin Township,"2,563",0,0,0,0,0,5,0,3,2,0
OHIO,2022,Milford,"6,456",18,0,12,0,6,144,9,130,5,1
OHIO,2022,Mogadore,"3,785",5,0,1,0,4,40,5,31,4,0
OHIO,2022,Monroe,"17,817",17,0,4,1,12,298,8,270,20,0
OHIO,2022,Monroeville,"1,287",2,0,0,0,2,9,0,8,1,0
OHIO,2022,Montgomery,"10,766",8,0,2,0,6,121,3,110,8,1
OHIO,2022,Montpelier,"3,865",17,0,10,0,7,119,22,87,10,2
OHIO,2022,Montville Township,"13,304",3,0,0,1,2,45,6,37,2,0
OHIO,2022,Moraine,"6,540",53,1,13,7,32,429,29,362,38,2
OHIO,2022,Mount Gilead,"3,514",5,0,1,2,2,41,16,25,0,0
OHIO,2022,Munroe Falls,"5,007",7,0,1,0,6,16,1,15,0,0
OHIO,2022,Napoleon,"8,744",21,0,4,0,17,128,11,115,2,0
OHIO,2022,Nelsonville,"4,542",11,1,1,1,8,72,20,48,4,0
OHIO,2022,New Albany,"10,851",10,0,4,1,5,149,14,127,8,0
OHIO,2022,Newark,"50,818",118,0,19,27,72,"1,381",220,"1,020",141,30
OHIO,2022,New Boston,"2,267",9,0,0,0,9,87,6,79,2,2
OHIO,2022,New Franklin,"13,744",8,0,2,1,5,77,12,63,2,0
OHIO,2022,New Lebanon,"3,781",16,0,3,1,12,36,5,30,1,1
OHIO,2022,New Lexington,"4,437",14,0,2,0,12,67,13,51,3,0
OHIO,2022,New Philadelphia,"17,508",4,0,1,0,3,19,6,13,0,0
OHIO,2022,New Richmond,"2,761",10,0,1,0,9,12,1,9,2,0
OHIO,2022,New Waterford,"1,175",0,0,0,0,0,2,0,2,0,0
OHIO,2022,Niles,"18,344",52,0,9,16,27,499,69,401,29,3
OHIO,2022,North Canton,"17,855",16,0,1,0,15,224,8,212,4,0
OHIO,2022,Northfield,"3,511",1,0,0,1,0,36,0,33,3,0
OHIO,2022,North Olmsted,"31,641",28,0,3,3,22,446,22,393,31,3
OHIO,2022,North Ridgeville,"36,968",15,0,5,0,10,145,29,107,9,1
OHIO,2022,North Royalton,"30,687",12,0,5,0,7,162,10,141,11,0
OHIO,2022,Northwood,"5,190",11,0,1,2,8,127,6,107,14,0
OHIO,2022,Norton,"11,507",16,0,2,4,10,187,25,148,14,0
OHIO,2022,Norwalk,"16,986",20,1,8,3,8,179,21,156,2,0
OHIO,2022,Norwood,"18,602",54,2,9,8,35,531,61,439,31,4
OHIO,2022,Oak Harbor,"2,798",5,0,2,0,3,26,1,24,1,0
OHIO,2022,Oberlin,"8,238",11,0,8,0,3,109,6,100,3,1
OHIO,2022,Obetz,"6,074",6,0,1,2,3,113,12,80,21,0
OHIO,2022,Olmsted Falls,"8,614",2,0,0,0,2,48,3,37,8,0
OHIO,2022,Olmsted Township,"14,486",3,0,0,0,3,46,6,27,13,0
OHIO,2022,Oregon,"19,800",33,0,11,3,19,858,52,774,32,0
OHIO,2022,Orrville,"8,453",16,0,9,0,7,56,8,47,1,0
OHIO,2022,Ottawa Hills,"4,816",0,0,0,0,0,42,4,26,12,0
OHIO,2022,Parma,"79,098",114,2,18,15,79,711,80,490,141,5
OHIO,2022,Parma Heights,"20,306",5,0,0,1,4,79,5,61,13,0
OHIO,2022,Pataskala,"18,283",14,0,1,3,10,118,8,99,11,0
OHIO,2022,Paulding,"3,578",10,0,3,0,7,13,3,8,2,0
OHIO,2022,Pepper Pike,"6,834",2,0,0,0,2,42,4,30,8,0
OHIO,2022,Perrysburg,"25,165",4,0,4,0,0,155,8,147,0,0
OHIO,2022,Perrysburg Township,"13,666",10,0,0,1,9,109,7,95,7,0
OHIO,2022,"Perry Township, Franklin County","3,786",0,0,0,0,0,16,3,12,1,0
OHIO,2022,"Perry Township, Stark County","28,143",71,0,14,9,48,420,99,285,36,1
OHIO,2022,Pickerington,"24,647",24,1,5,9,9,231,18,201,12,2
OHIO,2022,Pierce Township,"15,277",16,1,2,4,9,146,14,124,8,1
OHIO,2022,Pioneer,"1,412",1,0,0,0,1,16,1,15,0,0
OHIO,2022,Piqua,"20,516",74,0,27,8,39,617,75,506,36,1
OHIO,2022,Plain City,"4,651",3,0,0,0,3,4,0,4,0,0
OHIO,2022,Port Clinton,"5,951",11,0,4,0,7,83,18,61,4,0
