State,Year,University/College,Student_Enrollment,Violent_Crime,Property_Crime,Violent_Crime_Rate,Property_Crime_Rate
Massachusetts,2021,Stonehill College,2618.0,2.0,9.0,0.7639419404125286,3.437738731856379
Massachusetts,2021,Tufts University:,13458.0,2.0,46.0,0.1486104919007282,2.377767870411651
Massachusetts,2021,University of Massachusetts:,17569.8,37.0,197.0,1.565299258763312,4.242901903920905
Massachusetts,2021,Wentworth Institute of Technology,5456.0,4.0,23.0,0.7331378299120235,4.215542521994134
Massachusetts,2021,Western New England University,4005.0,2.0,12.0,0.4993757802746567,2.9962546816479403
Massachusetts,2021,Westfield State University,7104.0,2.0,6.0,0.2815315315315315,0.8445945945945946
Massachusetts,2021,Wheaton College,1807.0,0.0,9.0,0.0,4.980630879911455
Massachusetts,2021,Worcester Polytechnic Institute,7654.0,3.0,22.0,0.3919519205644107,2.874314084139012
Massachusetts,2021,Worcester State University,8694.0,0.0,5.0,0.0,0.5751092707614447
Massachusetts,2022,Amherst College,1863.0,0.0,0.0,0.0,0.0
Massachusetts,2022,Assumption College,2670.0,0.0,14.0,0.0,5.2434456928838955
Massachusetts,2022,Babson College,3877.0,0.0,33.0,0.0,8.511735878256383
Massachusetts,2022,Bentley University,5541.0,2.0,15.0,0.3609456776755098,2.7070925825663235
Massachusetts,2022,Boston College,16198.0,2.0,70.0,0.1234720335843931,4.32152117545376
Massachusetts,2022,Boston University,40492.0,13.0,370.0,0.3210510718166551,9.137607428627875
Massachusetts,2022,Bridgewater State University,12652.0,10.0,8.0,0.7903888713246917,0.6323110970597534
Massachusetts,2022,Bristol Community College,8925.0,0.0,1.0,0.0,0.1120448179271708
Massachusetts,2022,Bunker Hill Community College,14143.0,0.0,4.0,0.0,0.2828254260057979
Massachusetts,2022,Cape Cod Community College,4216.0,0.0,2.0,0.0,0.4743833017077798
Massachusetts,2022,Clark University,3766.0,3.0,23.0,0.7966011683483802,6.107275624004248
Massachusetts,2022,College of the Holy Cross,3051.0,1.0,18.0,0.3277613897082924,5.899705014749262
Massachusetts,2022,Curry College,2825.0,0.0,5.0,0.0,1.7699115044247788
Massachusetts,2022,Dean College,1401.0,0.0,17.0,0.0,12.134189864382584
Massachusetts,2022,Emerson College,5883.0,0.0,13.0,0.0,2.209756926738059
Massachusetts,2022,Endicott College,5081.0,5.0,6.0,0.98405825624877,1.180869907498524
Massachusetts,2022,Fisher College,2299.0,0.0,5.0,0.0,2.174858634188778
Massachusetts,2022,Fitchburg State University,10165.0,3.0,21.0,0.2951303492375799,2.0659124446630592
Massachusetts,2022,Framingham State University,7568.0,1.0,19.0,0.1321353065539112,2.510570824524313
Massachusetts,2022,Gordon College,2263.0,0.0,11.0,0.0,4.860804242156429
Massachusetts,2022,Greenfield Community College,2268.0,0.0,0.0,0.0,0.0
Massachusetts,2022,Harvard University,39981.0,6.0,534.0,0.1500712838598334,13.356344263525177
Massachusetts,2022,Holyoke Community College,5496.0,0.0,2.0,0.0,0.363901018922853
Massachusetts,2022,Lasell College,2416.0,2.0,11.0,0.8278145695364238,4.552980132450331
Massachusetts,2022,MCPHS University,9543.0,0.0,18.0,0.0,1.886199308393587
Massachusetts,2022,Massachusetts Bay Community College,6236.0,0.0,1.0,0.0,0.160359204618345
Massachusetts,2022,Massachusetts College of Art,2117.0,0.0,9.0,0.0,4.251299008030231
Massachusetts,2022,Massachusetts College of Liberal Arts,1765.0,1.0,4.0,0.56657223796034,2.26628895184136
Massachusetts,2022,Massachusetts Institute of Technology,12217.0,3.0,232.0,0.2455594663174265,18.989932061880985
Massachusetts,2022,Massasoit Community College,8472.0,0.0,4.0,0.0,0.4721435316336166
Massachusetts,2022,Merrimack College,6233.0,3.0,27.0,0.4813091609176961,4.331782448259265
Massachusetts,2022,Mount Holyoke College,2303.0,0.0,38.0,0.0,16.500217108119845
Massachusetts,2022,Mount Wachusett Community College,4343.0,0.0,4.0,0.0,0.9210223347916188
Massachusetts,2022,North Shore Community College,6919.0,0.0,0.0,0.0,0.0
Massachusetts,2022,Northeastern University,31124.0,8.0,309.0,0.2570363706464464,9.928029816218997
Massachusetts,2022,Quinsigamond Community College,9370.0,3.0,3.0,0.3201707577374599,0.3201707577374599
Massachusetts,2022,Salem State University,8742.0,3.0,11.0,0.3431708991077556,1.2582932967284373
Massachusetts,2022,Simmons College,7362.0,0.0,25.0,0.0,3.395816354251562
Massachusetts,2022,Smith College,2979.0,0.0,1.0,0.0,0.3356831151393085
Massachusetts,2022,Springfield College,3250.0,0.0,2.0,0.0,0.6153846153846154
Massachusetts,2022,Springfield Technical Community College,5743.0,1.0,2.0,0.1741250217656277,0.3482500435312554
Massachusetts,2022,Stonehill College,2574.0,1.0,11.0,0.3885003885003885,4.273504273504274
Massachusetts,2022,Tufts University:,13878.0,3.0,44.0,0.1441129845799106,1.9455252918287935
Massachusetts,2022,University of Massachusetts:,17873.4,42.0,338.0,2.503926935244216,7.701783324986733
Massachusetts,2022,Wellesley College,2405.0,0.0,22.0,0.0,9.147609147609147
Massachusetts,2022,Wentworth Institute of Technology,5319.0,0.0,29.0,0.0,5.452152660274488
Massachusetts,2022,Western New England University,3951.0,1.0,19.0,0.2531004808909137,4.80890913692736
Massachusetts,2022,Westfield State University,6391.0,5.0,12.0,0.7823501799405415,1.8776404318572997
Massachusetts,2022,Wheaton College,1748.0,0.0,14.0,0.0,8.009153318077804
Massachusetts,2022,Worcester Polytechnic Institute,7876.0,13.0,28.0,1.6505840528186897,3.5551041137633317
Massachusetts,2022,Worcester State University,7737.0,0.0,11.0,0.0,1.4217396923872303
Massachusetts,2023,Amherst College,2041.0,0.0,0.0,0.0,0.0
Massachusetts,2023,Assumption College,2446.0,2.0,19.0,0.8176614881439085,7.76778413736713
Massachusetts,2023,Babson College,4256.0,1.0,24.0,0.2349624060150376,5.639097744360902
Massachusetts,2023,Bentley University,5458.0,0.0,20.0,0.0,3.664345914254306
Massachusetts,2023,Boston College,16849.0,5.0,63.0,0.2967535165291708,3.739094308267553
Massachusetts,2023,Boston University,43952.0,10.0,408.0,0.2275209319257371,9.282854022570076
Massachusetts,2023,Brandeis University,6026.0,2.0,22.0,0.3318951211417192,3.650846332558912
Massachusetts,2023,Bridgewater State University,11696.0,3.0,9.0,0.2564979480164158,0.7694938440492476
Massachusetts,2023,Bristol Community College,8201.0,0.0,1.0,0.0,0.1219363492257041
Massachusetts,2023,Bunker Hill Community College,13498.0,0.0,6.0,0.0,0.4445102978218995
Massachusetts,2023,Cape Cod Community College,3828.0,0.0,1.0,0.0,0.2612330198537095
Massachusetts,2023,Clark University,3842.0,8.0,26.0,2.082248828735034,6.76730869338886
Massachusetts,2023,College of the Holy Cross,3323.0,1.0,13.0,0.3009328919650918,3.9121275955461936
Massachusetts,2023,Curry College,2609.0,0.0,13.0,0.0,4.982752012265236
Massachusetts,2023,Dean College,1370.0,0.0,6.0,0.0,4.37956204379562
Massachusetts,2023,Emerson College,6368.0,0.0,14.0,0.0,2.198492462311558
Massachusetts,2023,Endicott College,4851.0,3.0,7.0,0.6184291898577613,1.443001443001443
Massachusetts,2023,Fisher College,2390.0,0.0,3.0,0.0,1.2552301255230125
Massachusetts,2023,Fitchburg State University,10164.0,2.0,31.0,0.1967729240456513,3.049980322707595
Massachusetts,2023,Framingham State University,6667.0,1.0,9.0,0.1499925003749812,1.3499325033748313
Massachusetts,2023,Gordon College,2233.0,1.0,19.0,0.4478280340349306,8.508732646663681
Massachusetts,2023,Greenfield Community College,2042.0,0.0,0.0,0.0,0.0
Massachusetts,2023,Harvard University,39374.0,22.0,534.0,0.5587443490628333,13.562249199979682
Massachusetts,2023,Holyoke Community College,4913.0,1.0,2.0,0.2035416242621616,0.4070832485243232
Massachusetts,2023,Lasell College,2057.0,1.0,6.0,0.4861448711716091,2.916869227029655
Massachusetts,2023,MCPHS University,7965.0,0.0,11.0,0.0,1.381042059008161
Massachusetts,2023,Massachusetts Bay Community College,5733.0,0.0,0.0,0.0,0.0
Massachusetts,2023,Massachusetts College of Art,2164.0,1.0,14.0,0.4621072088724584,6.469500924214418
Massachusetts,2023,Massachusetts College of Liberal Arts,1299.0,1.0,5.0,0.7698229407236336,3.849114703618168
Massachusetts,2023,Massachusetts Institute of Technology,12923.0,2.0,238.0,0.1547628259692022,18.41677629033506
Massachusetts,2023,Massasoit Community College,8032.0,0.0,3.0,0.0,0.3735059760956175
Massachusetts,2023,Merrimack College,6665.0,7.0,13.0,1.0502625656414104,1.9504876219054763
Massachusetts,2023,Mount Holyoke College,2600.0,0.0,30.0,0.0,11.538461538461538
Massachusetts,2023,Mount Wachusett Community College,4219.0,0.0,2.0,0.0,0.4740459824602986
Massachusetts,2023,North Shore Community College,6652.0,0.0,7.0,0.0,1.0523150932050511
Massachusetts,2023,Northeastern University,37702.0,9.0,320.0,0.2387141265715346,8.487613389210122
Massachusetts,2023,Quinsigamond Community College,8635.0,1.0,8.0,0.115807759119861,0.9264620729588884
Massachusetts,2023,Salem State University,8470.0,3.0,24.0,0.3541912632821724,2.833530106257379
Massachusetts,2023,Simmons College,6957.0,0.0,10.0,0.0,1.4374011786689669
Massachusetts,2023,Smith College,3265.0,0.0,0.0,0.0,0.0
Massachusetts,2023,Springfield College,3135.0,1.0,10.0,0.3189792663476874,3.189792663476874
Massachusetts,2023,Springfield Technical Community College,5373.0,0.0,7.0,0.0,1.3028103480364788
Massachusetts,2023,Stonehill College,2531.0,3.0,6.0,1.185302252074279,2.370604504148558
Massachusetts,2023,Tufts University:,15523.0,2.0,34.0,0.0644205372672808,1.352831282612897
Massachusetts,2023,University of Massachusetts:,17497.6,39.0,341.0,2.1076218737784296,7.73412841357864
Massachusetts,2023,Wellesley College,2548.0,0.0,1.0,0.0,0.3924646781789639
Massachusetts,2023,Wentworth Institute of Technology,4930.0,3.0,42.0,0.6085192697768762,8.519269776876268
Massachusetts,2023,Western New England University,4034.0,1.0,15.0,0.2478929102627664,3.7183936539414977
Massachusetts,2023,Westfield State University,5478.0,7.0,16.0,1.2778386272362174,2.9207740051113547
Massachusetts,2023,Wheaton College,1781.0,0.0,6.0,0.0,3.3688938798427848
Massachusetts,2023,Worcester Polytechnic Institute,7761.0,4.0,27.0,0.5153975003221235,3.4789331271743333
Massachusetts,2023,Worcester State University,7284.0,5.0,18.0,0.686436024162548,2.471169686985173
Michigan,2021,Central Michigan University,22512.0,1.0,31.0,0.0444207533759772,1.377043354655295
Michigan,2021,Delta College,10408.0,0.0,0.0,0.0,0.0
Michigan,2021,Eastern Michigan University,20982.0,9.0,52.0,0.4289390906491278,2.4783147459727384
Michigan,2021,Ferris State University,14874.0,0.0,0.0,0.0,0.0
Michigan,2021,Grand Rapids Community College,18960.0,0.0,12.0,0.0,0.6329113924050633
Michigan,2021,Grand Valley State University,26993.0,8.0,56.0,0.2963731337754232,2.0746119364279627
Michigan,2021,Kalamazoo Valley Community College,11012.0,0.0,5.0,0.0,0.4540501271340356
Michigan,2021,Kellogg Community College,6853.0,0.0,5.0,0.0,0.729607471180505
Michigan,2021,Kirtland Community College,2311.0,0.0,0.0,0.0,0.0
Michigan,2021,Lansing Community College,16021.0,0.0,10.0,0.0,0.624180762748892
Michigan,2021,Macomb Community College,27402.0,0.0,11.0,0.0,0.401430552514415
Michigan,2021,Michigan State University,55406.0,28.0,282.0,0.5053604302783092,5.0897014763744
Michigan,2021,Michigan Technological University,7786.0,0.0,52.0,0.0,6.6786539943488314
Michigan,2021,Mott Community College,9668.0,0.0,2.0,0.0,0.2068680182043855
Michigan,2021,Northern Michigan University,10080.0,2.0,15.0,0.1984126984126984,1.488095238095238
Michigan,2021,Oakland Community College,23813.0,0.0,1.0,0.0,0.0419938688951413
Michigan,2021,Oakland University,22230.0,1.0,16.0,0.0449842555105713,0.7197480881691408
Michigan,2021,Saginaw Valley State University,9205.0,3.0,20.0,0.3259098316132536,2.1727322107550244
Michigan,2021,Schoolcraft College,15561.0,0.0,12.0,0.0,0.771158665895508
Michigan,2021,University of Michigan:,22846.333333333332,38.0,319.0,0.2886993257778953,2.476467650402952
Michigan,2021,Washtenaw Community College,20899.0,1.0,3.0,0.0478491793865735,0.1435475381597205
Michigan,2021,Western Michigan University,22996.0,3.0,91.0,0.1304574708644981,3.957209949556444
Michigan,2022,Central Michigan University,20057.0,6.0,37.0,0.2991474298249987,1.8447424839208255
Michigan,2022,Delta College,9738.0,0.0,5.0,0.0,0.5134524543027316
Michigan,2022,Eastern Michigan University,19451.0,12.0,66.0,0.6169348619608246,3.3931417407845355
Michigan,2022,Grand Valley State University,26320.0,7.0,98.0,0.2659574468085106,3.7234042553191498
Michigan,2022,Kalamazoo Valley Community College,10128.0,0.0,9.0,0.0,0.8886255924170615
Michigan,2022,Kellogg Community College,5335.0,0.0,3.0,0.0,0.5623242736644799
Michigan,2022,Kirtland Community College,1982.0,0.0,0.0,0.0,0.0
Michigan,2022,Lansing Community College,14739.0,1.0,19.0,0.0678472080873872,1.289096953660357
Michigan,2022,Macomb Community College,24180.0,0.0,15.0,0.0,0.6203473945409429
Michigan,2022,Michigan State University,54245.0,18.0,524.0,0.3318278182320951,9.659876486312102
Michigan,2022,Michigan Technological University,7241.0,0.0,28.0,0.0,3.866869216958984
Michigan,2022,Mott Community College,7479.0,0.0,3.0,0.0,0.4011231448054552
Michigan,2022,Northern Michigan University,8365.0,7.0,34.0,0.8368200836820083,4.0645546921697555
Michigan,2022,Oakland Community College,23708.0,0.0,11.0,0.0,0.4639784039142905
Michigan,2022,Oakland University,21329.0,2.0,25.0,0.0937690468376389,1.1721130854704862
Michigan,2022,Saginaw Valley State University,8827.0,6.0,13.0,0.679732638495525,1.4727540500736376
Michigan,2022,Schoolcraft College,13994.0,0.0,7.0,0.0,0.5002143775903959
Michigan,2022,University of Michigan:,22713.0,25.0,491.0,0.2014942642666139,4.571363355644029
Michigan,2022,Washtenaw Community College,18734.0,0.0,10.0,0.0,0.5337888331376107
Michigan,2022,Western Michigan University,22035.0,6.0,131.0,0.2722940776038121,5.945087361016565
Michigan,2023,Delta College,9360.0,0.0,4.0,0.0,0.4273504273504273
Michigan,2023,Eastern Michigan University,19081.0,21.0,94.0,1.1005712488863268,4.9263665426340335
Michigan,2023,Grand Rapids Community College,18247.0,0.0,17.0,0.0,0.9316599989039296
Michigan,2023,Grand Valley State University,25460.0,17.0,126.0,0.6677140612725845,4.948939512961509
Michigan,2023,Kalamazoo Valley Community College,10250.0,0.0,11.0,0.0,1.0731707317073171
Michigan,2023,Kellogg Community College,4813.0,6.0,1.0,1.246623727404945,0.2077706212341575
Michigan,2023,Lansing Community College,14324.0,0.0,15.0,0.0,1.0471935213627477
Michigan,2023,Macomb Community College,23559.0,0.0,8.0,0.0,0.3395729869688866
Michigan,2023,Michigan State University,53948.0,20.0,469.0,0.3707273670942389,8.693556758359902
Michigan,2023,Michigan Technological University,7402.0,0.0,30.0,0.0,4.0529586598216705
Michigan,2023,Mott Community College,8337.0,0.0,6.0,0.0,0.7196833393306944
Michigan,2023,Northern Michigan University,8042.0,7.0,18.0,0.870430241233524,2.238249191743347
Michigan,2023,Oakland Community College,22047.0,0.0,7.0,0.0,0.3175035152174899
Michigan,2023,Oakland University,19831.0,2.0,28.0,0.100852201099289,1.4119308153900458
Michigan,2023,Saginaw Valley State University,8256.0,7.0,29.0,0.8478682170542635,3.5125968992248064
Michigan,2023,Schoolcraft College,13344.0,0.0,8.0,0.0,0.5995203836930455
Michigan,2023,University of Michigan:,23159.333333333332,35.0,571.0,0.4040066650694401,6.020854959183374
Michigan,2023,Washtenaw Community College,19343.0,1.0,15.0,0.0516982887866411,0.7754743317996174
Michigan,2023,Western Michigan University,20232.0,6.0,102.0,0.2965599051008304,5.041518386714117
Minnesota,2021,University of Minnesota:,25651.333333333332,22.0,484.0,0.3134112165172441,4.391390297548459
Minnesota,2022,University of Minnesota:,24924.666666666668,14.0,493.0,0.0748955474597035,4.8891657240439566
Minnesota,2023,University of Minnesota:,24281.0,26.0,496.0,0.1939178161952388,5.711085289311601
Mississippi,2021,Holmes Community College:,8142.0,0.0,2.0,0.0,0.2456398919184475
Mississippi,2021,Jones County Junior College,6009.0,1.0,3.0,0.1664170411050091,0.4992511233150275
Mississippi,2021,Mississippi Delta Community College,4340.0,0.0,2.0,0.0,0.4608294930875576
Mississippi,2021,Mississippi State University,24449.0,4.0,17.0,0.1636058734508569,0.6953249621661418
Mississippi,2021,Northeast Mississippi Community College,4303.0,2.0,6.0,0.464792005577504,1.394376016732512
Mississippi,2021,Northwest Mississippi Community College,10336.0,0.0,0.0,0.0,0.0
Mississippi,2021,Pearl River Community College,6657.0,1.0,1.0,0.1502178158329578,0.1502178158329578
Mississippi,2021,University of Mississippi,24309.0,5.0,29.0,0.2056851371919865,1.1929737957135218
Mississippi,2022,East Mississippi Community College:,4644.0,0.0,5.0,0.0,0.4306632213608958
Mississippi,2022,Holmes Community College:,7549.0,0.0,3.0,0.0,0.2649357530798781
Mississippi,2022,Jones County Junior College,6213.0,0.0,8.0,0.0,1.2876227265411235
Mississippi,2022,Mississippi Delta Community College,5205.0,0.0,2.0,0.0,0.3842459173871277
Mississippi,2022,Mississippi State University,25760.0,3.0,4.0,0.1164596273291925,0.15527950310559
Mississippi,2022,Northeast Mississippi Community College,5809.0,0.0,11.0,0.0,1.8936133585815111
Mississippi,2022,Northwest Mississippi Community College:,9427.0,0.0,7.0,0.0,0.6364697146494113
Mississippi,2022,Pearl River Community College:,7068.0,1.0,8.0,0.0,0.1414827391058291
Mississippi,2022,University of Mississippi,23683.0,3.0,56.0,0.1266731410716547,2.364565300004222
Mississippi,2023,East Mississippi Community College:,5481.0,0.0,0.0,0.0,0.0
Mississippi,2023,Holmes Community College:,5145.0,0.0,3.0,0.0,0.5830903790087464
Mississippi,2023,Jones County Junior College,5809.0,0.0,2.0,0.0,0.3442933379239111
Mississippi,2023,Mississippi Delta Community College,3064.0,0.0,0.0,0.0,0.0
Mississippi,2023,Mississippi State University,25666.0,5.0,53.0,0.1948102548118133,2.064988701005221
Mississippi,2023,Northeast Mississippi Community College,3970.0,0.0,6.0,0.0,1.5113350125944585
Mississippi,2023,Northwest Mississippi Community College:,9175.0,0.0,4.0,0.0,0.4359673024523161
Mississippi,2023,Pearl River Community College:,6948.0,2.0,1.0,0.0,0.0
Mississippi,2023,University of Mississippi,23679.0,6.0,70.0,0.2533890789306981,2.9562059208581446
Missouri,2021,Lincoln University,2947.0,4.0,24.0,1.3573125212080082,8.14387512724805
Missouri,2021,Metropolitan Community College,21040.0,0.0,29.0,0.0,1.3783269961977185
Missouri,2021,Missouri Southern State University,6617.0,1.0,21.0,0.1511258878645912,3.173643645156415
Missouri,2021,Missouri University of Science and Technology,8618.0,3.0,75.0,0.3481086098862845,8.702715247157112
Missouri,2021,Northwest Missouri State University,8383.0,2.0,22.0,0.2385780746749373,2.624358821424311
Missouri,2021,Southeast Missouri State University,11812.0,2.0,33.0,0.1693193362682018,2.79376904842533
Missouri,2021,St. Louis Community College,26166.0,0.0,21.0,0.0,0.8025682182985554
Missouri,2021,Truman State University,5637.0,4.0,52.0,0.7095973035302465,9.224764945893206
Missouri,2021,University of Central Missouri,15315.0,5.0,63.0,0.326477309826967,4.113614103819784
Missouri,2021,University of Missouri:,25905.0,32.0,288.0,0.5649985194759057,5.028620442902266
Missouri,2021,Washington University,17893.0,0.0,38.0,0.0,2.1237355390376127
Missouri,2022,Metropolitan Community College,18231.0,0.0,24.0,0.0,1.3164390324173112
Missouri,2022,Missouri Southern State University,5858.0,1.0,16.0,0.1707067258449983,2.7313076135199728
Missouri,2022,Missouri University of Science and Technology,8165.0,0.0,47.0,0.0,5.7562767911818735
Missouri,2022,Missouri Western State University,5390.0,2.0,14.0,0.3710575139146567,2.5974025974025974
Missouri,2022,Northwest Missouri State University,8872.0,2.0,7.0,0.2254283137962127,0.7889990982867449
Missouri,2022,Southeast Missouri State University,11387.0,1.0,35.0,0.0878194432247299,3.073680512865548
Missouri,2022,St. Charles Community College,8648.0,0.0,0.0,0.0,0.0
Missouri,2022,St. Louis Community College,23466.0,1.0,26.0,0.0426148470126992,1.1079860223301798
Missouri,2022,University of Central Missouri,14187.0,4.0,63.0,0.2819482624938324,4.44068513427786
Missouri,2022,University of Missouri:,26318.5,16.0,312.0,0.2837766939906292,5.521547388683782
Missouri,2022,Washington University,17889.0,0.0,73.0,0.0,4.080719995527978
Missouri,2023,Jefferson College,4479.0,0.0,0.0,0.0,0.0
Missouri,2023,Metropolitan Community College,18284.0,0.0,37.0,0.0,2.023627215051411
Missouri,2023,Missouri Southern State University,5219.0,2.0,27.0,0.3832151753209427,5.173404866832727
Missouri,2023,Missouri University of Science and Technology,7812.0,0.0,51.0,0.0,6.528417818740399
Missouri,2023,Northwest Missouri State University,9761.0,4.0,20.0,0.409794078475566,2.04897039237783
Missouri,2023,Southeast Missouri State University,11221.0,5.0,26.0,0.4455930843953302,2.317084038855717
Missouri,2023,St. Charles Community College,8226.0,0.0,0.0,0.0,0.0
Missouri,2023,St. Louis Community College,22035.0,0.0,24.0,0.0,1.0891763104152483
Missouri,2023,Truman State University,4524.0,0.0,34.0,0.0,7.515473032714412
Missouri,2023,University of Central Missouri,15077.0,4.0,30.0,0.2653047688532201,1.9897857663991512
Missouri,2023,University of Missouri:,26223.5,20.0,269.0,0.3309615373389746,4.813334513593907
Missouri,2023,Washington University,18783.0,0.0,89.0,0.0,4.738327210775701
Montana,2021,Montana State University,12290.0,8.0,79.0,0.2724586007935335,3.64502406848856
Montana,2021,University of Montana,12694.0,12.0,97.0,0.9453285016543248,7.641405388372459
Montana,2022,Montana State University,11873.0,9.0,113.0,0.4412161475947029,3.6677391536432458
Montana,2022,University of Montana,11821.0,0.0,0.0,0.0,0.0
Montana,2023,Montana State University,12141.5,4.0,157.0,0.1719903333678402,5.479001582611042
Montana,2023,University of Montana,12318.0,7.0,93.0,0.5682740704659848,7.54992693619094
Maine,2020,University of Maine:,7776.0,1.0,35.0,0.2031694433157253,1.8317220645740189
Maine,2020,University of Southern Maine,10606.0,2.0,17.0,0.1885725061286064,1.6028663020931548
Maryland,2020,Bowie State University,7069.0,0.0,9.0,0.0,1.2731645211486775
Maryland,2020,University of Maryland,15726.0,0.0,36.0,0.0,2.289202594429607
Massachusetts,2020,Assumption College,2659.0,2.0,4.0,0.752162467092892,1.504324934185784
Massachusetts,2020,Babson College,4095.0,2.0,14.0,0.4884004884004884,3.418803418803418
Massachusetts,2020,Becker College,2160.0,0.0,6.0,0.0,2.7777777777777777
Massachusetts,2020,Bentley University,5735.0,2.0,13.0,0.3487358326068003,2.266782911944202
Massachusetts,2020,Boston College,15981.0,1.0,41.0,0.06257430698955,2.5655465865715534
Massachusetts,2020,Boston University,42779.0,10.0,232.0,0.2337595549218074,5.423221674185933
Massachusetts,2020,Bridgewater State University,13583.0,1.0,9.0,0.0736214385629095,0.6625929470661858
Massachusetts,2020,Bristol Community College5,9979.0,0.0,1.0,0.0,0.1002104419280489
Massachusetts,2020,Bunker Hill Community College,18239.0,0.0,6.0,0.0,0.3289654038050331
Massachusetts,2020,Clark University5,3473.0,0.0,21.0,0.0,6.046645551396487
Massachusetts,2020,College of the Holy Cross,3005.0,0.0,11.0,0.0,3.660565723793677
Massachusetts,2020,Dean College,1632.0,0.0,4.0,0.0,2.450980392156863
Massachusetts,2020,Emerson College,5028.0,2.0,23.0,0.3977724741447892,4.574383452665076
Massachusetts,2020,Endicott College5,6885.0,0.0,2.0,0.0,0.2904865649963689
Massachusetts,2020,Fitchburg State University,11130.0,2.0,9.0,0.1796945193171608,0.8086253369272237
Massachusetts,2020,Gordon College5,2397.0,1.0,24.0,0.4171881518564873,10.012515644555696
Massachusetts,2020,Greenfield Community College5,2517.0,0.0,0.0,0.0,0.0
Massachusetts,2020,Harvard University,41987.0,4.0,281.0,0.0952675828232548,6.692547693333651
Massachusetts,2020,Holyoke Community College,6832.0,0.0,5.0,0.0,0.7318501170960188
Massachusetts,2020,Lasell College,2353.0,1.0,6.0,0.4249893752656183,2.5499362515937105
Massachusetts,2020,Massachusetts Bay Community College5,6946.0,0.0,0.0,0.0,0.0
Massachusetts,2020,Massachusetts College of Liberal Arts,1929.0,1.0,4.0,0.5184033177812338,2.0736132711249353
Massachusetts,2020,Massachusetts Institute of Technology,12321.0,1.0,115.0,0.0811622433244054,9.333657982306631
Massachusetts,2020,Massasoit Community College,10162.0,1.0,2.0,0.098405825624877,0.196811651249754
Massachusetts,2020,Merrimack College,5426.0,3.0,14.0,0.5528934758569849,2.580169553999263
Massachusetts,2020,Mount Holyoke College,2610.0,0.0,10.0,0.0,3.8314176245210727
Massachusetts,2020,Mount Wachusett Community College,5152.0,0.0,5.0,0.0,0.970496894409938
Massachusetts,2020,Northeastern University5,28374.0,11.0,179.0,0.3876788609290195,6.3085923732995
Massachusetts,2020,Quinsigamond Community College,9527.0,0.0,2.0,0.0,0.2099296735593576
Massachusetts,2020,Salem State University,10069.0,2.0,12.0,0.1986294567484358,1.1917767404906148
Massachusetts,2020,Springfield Technical Community College,6799.0,0.0,3.0,0.0,0.4412413590233858
Massachusetts,2020,Tufts University:,12781.0,0.0,40.0,0.0,1.9560284797746657
Massachusetts,2020,University of Massachusetts:,18566.333333333332,14.0,101.0,3.5411413575881965,7.320437844047845
Massachusetts,2020,Wentworth Institute of Technology5,5437.0,1.0,16.0,0.1839249586168843,2.9427993378701487
Massachusetts,2020,Western New England University5,4048.0,4.0,15.0,0.9881422924901184,3.705533596837944
Massachusetts,2020,Westfield State University,7421.0,1.0,4.0,0.134752728742757,0.5390109149710282
Massachusetts,2020,Wheaton College,1785.0,2.0,14.0,1.1204481792717087,7.84313725490196
Massachusetts,2020,Worcester Polytechnic Institute,7505.0,1.0,21.0,0.1332445036642238,2.798134576948701
Massachusetts,2020,Worcester State University,9691.0,1.0,6.0,0.1031885254359715,0.6191311526158292
Michigan,2020,Central Michigan University,24917.0,3.0,37.0,0.1203997270939519,1.4849299674920735
Michigan,2020,Delta College,10809.0,0.0,1.0,0.0,0.0925154963456379
Michigan,2020,Eastern Michigan University,22327.0,2.0,36.0,0.0895776414207013,1.6123975455726252
Michigan,2020,Ferris State University,15739.0,5.0,16.0,0.3176821907363873,1.0165830103564395
Michigan,2020,Grand Rapids Community College,19391.0,0.0,12.0,0.0,0.6188437935124542
Michigan,2020,Grand Valley State University,27752.0,5.0,30.0,0.1801671951571058,1.0810031709426349
Michigan,2020,Kalamazoo Valley Community College,11591.0,0.0,4.0,0.0,0.3450953325856268
Michigan,2020,Kellogg Community College,7182.0,0.0,6.0,0.0,0.835421888053467
Michigan,2020,Kirtland Community College,1914.0,0.0,0.0,0.0,0.0
Michigan,2020,Lansing Community College,16382.0,0.0,17.0,0.0,1.0377243315834452
Michigan,2020,Macomb Community College,28017.0,0.0,12.0,0.0,0.4283113823749866
Michigan,2020,Michigan State University,55332.0,20.0,212.0,0.3614544928793465,3.8314176245210727
Michigan,2020,Michigan Technological University,7657.0,0.0,27.0,0.0,3.526185190022202
Michigan,2020,Mott Community College,10176.0,0.0,1.0,0.0,0.0982704402515723
Michigan,2020,Northern Michigan University,9092.0,1.0,17.0,0.1099868015838099,1.869775626924769
Michigan,2020,Oakland Community College,25217.0,0.0,10.0,0.0,0.3965578776222389
Michigan,2020,Oakland University,22351.0,1.0,19.0,0.0447407274842288,0.850073822200349
Michigan,2020,Saginaw Valley State University,9491.0,3.0,18.0,0.3160889263512801,1.896533558107681
Michigan,2020,Schoolcraft College,16388.0,0.0,3.0,0.0,0.1830607761776909
Michigan,2020,University of Michigan:,22643.333333333332,42.0,346.0,0.3831677968502635,2.7030986897504925
Michigan,2020,Washtenaw Community College,21182.0,0.0,6.0,0.0,0.283259371164196
