State,Year,County,Violent_Crime,Property_Crime
New York ,2021,Cattaraugus,37.0,199.0
New York ,2021,Chautauqua,47.0,295.0
New York ,2021,Dutchess,28.0,332.0
New York ,2021,Genesee,40.0,246.0
New York ,2021,Jefferson,12.0,183.0
New York ,2021,Livingston,12.0,252.0
New York ,2021,Monroe,141.0,1862.0
New York ,2021,Montgomery,5.0,167.0
New York ,2021,Niagara,44.0,516.0
New York ,2021,Oneida,41.0,214.0
New York ,2021,Oswego,28.0,259.0
New York ,2021,Saratoga,73.0,1011.0
New York ,2021,Seneca,6.0,397.0
New York ,2021,St. Lawrence,7.0,22.0
New York ,2021,Ulster,9.0,104.0
New York ,2021,Warren,15.0,458.0
New York ,2022,Albany,10.0,116.0
New York ,2022,Allegany,10.0,0.0
New York ,2022,Broome,41.0,609.0
New York ,2022,Cattaraugus,41.0,212.0
New York ,2022,Cayuga,10.0,96.0
New York ,2022,Chautauqua,42.0,381.0
New York ,2022,Columbia,9.0,318.0
New York ,2022,Cortland,26.0,289.0
New York ,2022,Delaware,12.0,106.0
New York ,2022,Dutchess,44.0,344.0
New York ,2022,Erie,111.0,617.0
New York ,2022,Essex,4.0,6.0
New York ,2022,Genesee,23.0,286.0
New York ,2022,Greene,17.0,30.0
New York ,2022,Hamilton,0.0,6.0
New York ,2022,Herkimer,0.0,19.0
New York ,2022,Jefferson,12.0,182.0
New York ,2022,Lewis,4.0,73.0
New York ,2022,Livingston,18.0,255.0
New York ,2022,Madison,10.0,109.0
New York ,2022,Monroe,189.0,2360.0
New York ,2022,Montgomery,3.0,173.0
New York ,2022,Nassau,1748.0,13870.0
New York ,2022,Niagara,32.0,540.0
New York ,2022,Oneida,47.0,263.0
New York ,2022,Onondaga,198.0,1330.0
New York ,2022,Ontario,47.0,563.0
New York ,2022,Orange,2.0,5.0
New York ,2022,Orleans,9.0,141.0
New York ,2022,Oswego,44.0,365.0
New York ,2022,Otsego,4.0,8.0
New York ,2022,Rensselaer,23.0,172.0
New York ,2022,Saratoga,84.0,1200.0
New York ,2022,Schenectady,0.0,29.0
New York ,2022,Schoharie,3.0,12.0
New York ,2022,Schuyler,6.0,34.0
New York ,2022,Seneca,12.0,86.0
New York ,2022,St. Lawrence,10.0,33.0
New York ,2022,Steuben,10.0,112.0
New York ,2022,Suffolk County Police Department,1201.0,17089.0
New York ,2022,Tompkins,29.0,288.0
New York ,2022,Ulster,14.0,121.0
New York ,2022,Warren,24.0,488.0
New York ,2022,Washington,34.0,109.0
New York ,2022,Westchester Public Safety,6.0,140.0
New York ,2022,Wyoming,11.0,100.0
New York ,2022,Yates,12.0,88.0
New York ,2023,Broome,44.0,552.0
New York ,2023,Cattaraugus,32.0,189.0
New York ,2023,Chautauqua,39.0,339.0
New York ,2023,Chemung,14.0,167.0
New York ,2023,Columbia,19.0,243.0
New York ,2023,Cortland,10.0,258.0
New York ,2023,Delaware,14.0,72.0
New York ,2023,Dutchess,40.0,337.0
New York ,2023,Erie,53.0,525.0
New York ,2023,Franklin,0.0,0.0
New York ,2023,Fulton,14.0,151.0
New York ,2023,Genesee,25.0,295.0
New York ,2023,Greene,4.0,27.0
New York ,2023,Herkimer,0.0,22.0
New York ,2023,Jefferson,11.0,164.0
New York ,2023,Lewis,6.0,43.0
New York ,2023,Livingston,21.0,218.0
New York ,2023,Madison,15.0,101.0
New York ,2023,Monroe,199.0,2258.0
New York ,2023,Montgomery,14.0,205.0
New York ,2023,Nassau,1868.0,14609.0
New York ,2023,Niagara,38.0,570.0
New York ,2023,Oneida,54.0,202.0
New York ,2023,Onondaga,211.0,1481.0
New York ,2023,Ontario,48.0,627.0
New York ,2023,Orleans,15.0,101.0
New York ,2023,Oswego,52.0,200.0
New York ,2023,Otsego,1.0,19.0
New York ,2023,Putnam,13.0,192.0
New York ,2023,Rensselaer,29.0,223.0
New York ,2023,Saratoga,102.0,1325.0
New York ,2023,Schenectady,0.0,5.0
New York ,2023,Schoharie,0.0,14.0
New York ,2023,Schuyler,3.0,29.0
New York ,2023,Seneca,6.0,94.0
New York ,2023,St. Lawrence,12.0,37.0
New York ,2023,Steuben,23.0,118.0
New York ,2023,Suffolk,39.0,0.0
New York ,2023,Suffolk County Police Department,643.0,7638.0
New York ,2023,Sullivan,21.0,254.0
New York ,2023,Tioga,16.0,115.0
New York ,2023,Tompkins,35.0,270.0
New York ,2023,Ulster,14.0,99.0
New York ,2023,Warren,34.0,565.0
New York ,2023,Washington,28.0,130.0
New York ,2023,Wayne,63.0,318.0
New York ,2023,Westchester Public Safety,10.0,153.0
New York ,2023,Wyoming,12.0,92.0
New York ,2023,Yates,12.0,67.0
North Carolina ,2021,Alamance,192.0,654.0
North Carolina ,2021,Alexander,79.0,388.0
North Carolina ,2021,Ashe,41.0,147.0
North Carolina ,2021,Avery,14.0,108.0
North Carolina ,2021,Bertie,36.0,200.0
North Carolina ,2021,Bladen,108.0,425.0
North Carolina ,2021,Buncombe,159.0,1666.0
North Carolina ,2021,Burke,117.0,751.0
North Carolina ,2021,Cabarrus,47.0,566.0
North Carolina ,2021,Caldwell,69.0,908.0
North Carolina ,2021,Camden,22.0,59.0
North Carolina ,2021,Carteret,89.0,516.0
North Carolina ,2021,Caswell,12.0,60.0
North Carolina ,2021,Catawba,189.0,1052.0
North Carolina ,2021,Chatham,94.0,602.0
North Carolina ,2021,Cherokee,92.0,755.0
North Carolina ,2021,Chowan,7.0,65.0
North Carolina ,2021,Cleveland,180.0,637.0
North Carolina ,2021,Craven,94.0,500.0
North Carolina ,2021,Currituck,57.0,316.0
North Carolina ,2021,Dare,17.0,172.0
North Carolina ,2021,Davidson,95.0,1261.0
North Carolina ,2021,Duplin,72.0,886.0
North Carolina ,2021,Durham,96.0,533.0
North Carolina ,2021,Forsyth,249.0,1404.0
North Carolina ,2021,Franklin,113.0,600.0
North Carolina ,2021,Gaston,13.0,3.0
North Carolina ,2021,Gaston County Police Department,192.0,998.0
North Carolina ,2021,Granville,59.0,357.0
North Carolina ,2021,Greene,54.0,242.0
North Carolina ,2021,Guilford,215.0,938.0
North Carolina ,2021,Halifax,86.0,371.0
North Carolina ,2021,Harnett,241.0,1422.0
North Carolina ,2021,Haywood,97.0,917.0
North Carolina ,2021,Henderson,112.0,1227.0
North Carolina ,2021,Hertford,24.0,211.0
North Carolina ,2021,Iredell,133.0,735.0
North Carolina ,2021,Johnston,133.0,1485.0
North Carolina ,2021,Lincoln,91.0,877.0
North Carolina ,2021,Macon,29.0,457.0
North Carolina ,2021,Madison,23.0,219.0
North Carolina ,2021,Martin,41.0,197.0
North Carolina ,2021,McDowell,51.0,733.0
North Carolina ,2021,Montgomery,52.0,226.0
North Carolina ,2021,Moore,62.0,522.0
North Carolina ,2021,New Hanover,139.0,1139.0
North Carolina ,2021,Orange,86.0,471.0
North Carolina ,2021,Pamlico,39.0,226.0
North Carolina ,2021,Pasquotank,106.0,199.0
North Carolina ,2021,Person,36.0,419.0
North Carolina ,2021,Pitt,153.0,697.0
North Carolina ,2021,Polk,13.0,177.0
North Carolina ,2021,Richmond,228.0,1083.0
North Carolina ,2021,Robeson,1041.0,2331.0
North Carolina ,2021,Rockingham,49.0,584.0
North Carolina ,2021,Rowan,162.0,947.0
North Carolina ,2021,Rutherford,76.0,471.0
North Carolina ,2021,Sampson,153.0,788.0
North Carolina ,2021,Scotland,68.0,274.0
North Carolina ,2021,Surry,66.0,577.0
North Carolina ,2021,Swain,23.0,289.0
North Carolina ,2021,Transylvania,35.0,173.0
North Carolina ,2021,Tyrrell,6.0,24.0
North Carolina ,2021,Union,198.0,1423.0
North Carolina ,2021,Vance,124.0,511.0
North Carolina ,2021,Wake,224.0,1344.0
North Carolina ,2021,Warren,34.0,315.0
North Carolina ,2021,Watauga,35.0,218.0
North Carolina ,2021,Wayne,201.0,1073.0
North Carolina ,2021,Wilkes,99.0,650.0
North Carolina ,2021,Wilson,45.0,270.0
North Carolina ,2021,Yadkin,43.0,357.0
North Carolina ,2021,Yancey,12.0,70.0
North Carolina ,2022,Alamance,164.0,608.0
North Carolina ,2022,Alexander,70.0,352.0
North Carolina ,2022,Alleghany,6.0,102.0
North Carolina ,2022,Ashe,26.0,169.0
North Carolina ,2022,Avery,18.0,104.0
North Carolina ,2022,Bertie,69.0,165.0
North Carolina ,2022,Brunswick,185.0,790.0
North Carolina ,2022,Buncombe,142.0,1482.0
North Carolina ,2022,Burke,142.0,747.0
North Carolina ,2022,Cabarrus,52.0,561.0
North Carolina ,2022,Caldwell,56.0,825.0
North Carolina ,2022,Catawba,125.0,863.0
North Carolina ,2022,Chatham,84.0,530.0
North Carolina ,2022,Cherokee,63.0,524.0
North Carolina ,2022,Chowan,3.0,90.0
North Carolina ,2022,Clay,19.0,154.0
North Carolina ,2022,Cleveland,182.0,627.0
North Carolina ,2022,Craven,94.0,499.0
North Carolina ,2022,Currituck,64.0,267.0
North Carolina ,2022,Dare,18.0,191.0
North Carolina ,2022,Davidson,73.0,1276.0
North Carolina ,2022,Duplin,79.0,691.0
North Carolina ,2022,Durham,88.0,421.0
North Carolina ,2022,Edgecombe,102.0,300.0
North Carolina ,2022,Forsyth,264.0,1509.0
North Carolina ,2022,Gaston,21.0,2.0
North Carolina ,2022,Gaston County Police Department,137.0,783.0
North Carolina ,2022,Gates,11.0,81.0
North Carolina ,2022,Granville,62.0,397.0
North Carolina ,2022,Greene,47.0,240.0
North Carolina ,2022,Guilford,265.0,1047.0
North Carolina ,2022,Halifax,104.0,401.0
North Carolina ,2022,Harnett,266.0,1539.0
North Carolina ,2022,Haywood,66.0,536.0
North Carolina ,2022,Henderson,105.0,839.0
North Carolina ,2022,Hertford,20.0,112.0
North Carolina ,2022,Iredell,148.0,632.0
North Carolina ,2022,Jackson,73.0,313.0
North Carolina ,2022,Johnston,124.0,1597.0
North Carolina ,2022,Lee,41.0,208.0
North Carolina ,2022,Lincoln,112.0,910.0
North Carolina ,2022,Macon,33.0,374.0
North Carolina ,2022,Madison,10.0,120.0
North Carolina ,2022,Martin,44.0,199.0
North Carolina ,2022,McDowell,69.0,676.0
North Carolina ,2022,Montgomery,43.0,212.0
North Carolina ,2022,Moore,59.0,461.0
North Carolina ,2022,Nash,49.0,290.0
North Carolina ,2022,New Hanover,112.0,1210.0
North Carolina ,2022,Orange,119.0,467.0
North Carolina ,2022,Pamlico,35.0,144.0
North Carolina ,2022,Pasquotank,51.0,256.0
North Carolina ,2022,Pender,89.0,549.0
North Carolina ,2022,Perquimans,33.0,113.0
North Carolina ,2022,Person,56.0,248.0
North Carolina ,2022,Pitt,170.0,632.0
North Carolina ,2022,Polk,13.0,138.0
North Carolina ,2022,Randolph,102.0,851.0
North Carolina ,2022,Richmond,241.0,1043.0
North Carolina ,2022,Robeson,974.0,2382.0
North Carolina ,2022,Rockingham,45.0,590.0
North Carolina ,2022,Rowan,150.0,825.0
North Carolina ,2022,Rutherford,130.0,543.0
North Carolina ,2022,Scotland,123.0,405.0
North Carolina ,2022,Surry,87.0,524.0
North Carolina ,2022,Swain,38.0,158.0
North Carolina ,2022,Transylvania,24.0,190.0
North Carolina ,2022,Tyrrell,16.0,38.0
North Carolina ,2022,Union,155.0,1512.0
North Carolina ,2022,Vance,105.0,465.0
North Carolina ,2022,Wake,222.0,1272.0
North Carolina ,2022,Warren,50.0,325.0
North Carolina ,2022,Watauga,15.0,198.0
North Carolina ,2022,Wayne,201.0,1074.0
North Carolina ,2022,Wilkes,130.0,576.0
North Carolina ,2022,Wilson,46.0,180.0
North Carolina ,2022,Yadkin,41.0,286.0
North Carolina ,2022,Yancey,15.0,56.0
North Carolina ,2023,Alamance,179.0,556.0
North Carolina ,2023,Alexander,99.0,303.0
North Carolina ,2023,Anson,36.0,137.0
North Carolina ,2023,Ashe,35.0,162.0
North Carolina ,2023,Avery,29.0,135.0
North Carolina ,2023,Bladen,40.0,264.0
North Carolina ,2023,Brunswick,189.0,785.0
North Carolina ,2023,Buncombe,178.0,1140.0
North Carolina ,2023,Burke,169.0,809.0
North Carolina ,2023,Cabarrus,58.0,498.0
North Carolina ,2023,Caldwell,65.0,718.0
North Carolina ,2023,Camden,12.0,70.0
North Carolina ,2023,Carteret,44.0,447.0
North Carolina ,2023,Caswell,16.0,75.0
North Carolina ,2023,Chatham,121.0,498.0
North Carolina ,2023,Cherokee,70.0,517.0
North Carolina ,2023,Chowan,13.0,68.0
North Carolina ,2023,Clay,9.0,205.0
North Carolina ,2023,Cleveland,180.0,587.0
North Carolina ,2023,Craven,118.0,492.0
North Carolina ,2023,Currituck,80.0,238.0
North Carolina ,2023,Dare,40.0,149.0
North Carolina ,2023,Davie,135.0,645.0
North Carolina ,2023,Edgecombe,75.0,234.0
North Carolina ,2023,Forsyth,270.0,1347.0
North Carolina ,2023,Gaston,7.0,2.0
North Carolina ,2023,Gaston County Police Department,146.0,794.0
North Carolina ,2023,Gates,14.0,84.0
North Carolina ,2023,Granville,70.0,257.0
North Carolina ,2023,Greene,66.0,223.0
North Carolina ,2023,Guilford,271.0,965.0
North Carolina ,2023,Halifax,110.0,353.0
North Carolina ,2023,Harnett,277.0,1325.0
North Carolina ,2023,Haywood,87.0,537.0
North Carolina ,2023,Henderson,114.0,641.0
North Carolina ,2023,Hertford,24.0,92.0
North Carolina ,2023,Hoke,288.0,715.0
North Carolina ,2023,Iredell,166.0,690.0
North Carolina ,2023,Johnston,147.0,1418.0
North Carolina ,2023,Lee,32.0,182.0
North Carolina ,2023,Lincoln,119.0,823.0
North Carolina ,2023,Macon,35.0,345.0
North Carolina ,2023,Madison,19.0,87.0
North Carolina ,2023,Martin,60.0,163.0
North Carolina ,2023,McDowell,57.0,520.0
North Carolina ,2023,Montgomery,105.0,194.0
North Carolina ,2023,Moore,80.0,371.0
North Carolina ,2023,Nash,70.0,258.0
North Carolina ,2023,New Hanover,133.0,1208.0
North Carolina ,2023,Orange,92.0,414.0
North Carolina ,2023,Pamlico,23.0,152.0
North Carolina ,2023,Pasquotank,71.0,206.0
North Carolina ,2023,Pender,77.0,437.0
North Carolina ,2023,Perquimans,35.0,132.0
North Carolina ,2023,Person,74.0,322.0
North Carolina ,2023,Pitt,183.0,621.0
North Carolina ,2023,Polk,27.0,151.0
North Carolina ,2023,Richmond,179.0,835.0
North Carolina ,2023,Robeson,1159.0,2180.0
North Carolina ,2023,Rockingham,77.0,476.0
North Carolina ,2023,Rowan,126.0,709.0
North Carolina ,2023,Rutherford,71.0,291.0
North Carolina ,2023,Sampson,108.0,734.0
North Carolina ,2023,Scotland,110.0,238.0
North Carolina ,2023,Stanly,45.0,221.0
North Carolina ,2023,Swain,23.0,74.0
North Carolina ,2023,Transylvania,35.0,190.0
North Carolina ,2023,Tyrrell,6.0,46.0
North Carolina ,2023,Union,186.0,1309.0
North Carolina ,2023,Vance,99.0,497.0
North Carolina ,2023,Wake,242.0,1138.0
North Carolina ,2023,Warren,92.0,289.0
North Carolina ,2023,Watauga,26.0,191.0
North Carolina ,2023,Wayne,186.0,1189.0
North Carolina ,2023,Wilkes,116.0,484.0
North Carolina ,2023,Wilson,43.0,228.0
North Carolina ,2023,Yadkin,43.0,268.0
North Carolina ,2023,Yancey,10.0,85.0
North Dakota ,2021,Adams,2.0,11.0
North Dakota ,2021,Barnes,4.0,18.0
North Dakota ,2021,Benson,2.0,6.0
North Dakota ,2021,Billings,0.0,3.0
North Dakota ,2021,Bottineau,1.0,52.0
North Dakota ,2021,Bowman,1.0,0.0
North Dakota ,2021,Burke,1.0,5.0
North Dakota ,2021,Burleigh,27.0,120.0
North Dakota ,2021,Cass,18.0,153.0
North Dakota ,2021,Cavalier,3.0,5.0
North Dakota ,2021,Divide,0.0,12.0
North Dakota ,2021,Dunn,4.0,19.0
North Dakota ,2021,Eddy,4.0,15.0
North Dakota ,2021,Emmons,3.0,34.0
North Dakota ,2021,Golden Valley,0.0,10.0
North Dakota ,2021,Grand Forks,20.0,56.0
North Dakota ,2021,Grant,2.0,11.0
North Dakota ,2021,Griggs,1.0,13.0
North Dakota ,2021,Hettinger,3.0,5.0
North Dakota ,2021,Kidder,0.0,7.0
North Dakota ,2021,Lamoure,1.0,9.0
North Dakota ,2021,McHenry,8.0,28.0
North Dakota ,2021,McIntosh,1.0,10.0
North Dakota ,2021,McKenzie,15.0,90.0
North Dakota ,2021,McLean,8.0,75.0
North Dakota ,2021,Mercer,5.0,34.0
North Dakota ,2021,Morton,7.0,72.0
North Dakota ,2021,Mountrail,1.0,61.0
North Dakota ,2021,Nelson,1.0,25.0
North Dakota ,2021,Oliver,0.0,6.0
North Dakota ,2021,Pembina,7.0,27.0
North Dakota ,2021,Pierce,0.0,14.0
North Dakota ,2021,Ramsey,4.0,37.0
North Dakota ,2021,Ransom,2.0,20.0
North Dakota ,2021,Renville,3.0,17.0
North Dakota ,2021,Richland,4.0,73.0
North Dakota ,2021,Rolette,4.0,17.0
North Dakota ,2021,Sargent,4.0,6.0
North Dakota ,2021,Sheridan,0.0,10.0
North Dakota ,2021,Sioux,0.0,0.0
North Dakota ,2021,Slope,0.0,0.0
North Dakota ,2021,Stark,2.0,53.0
North Dakota ,2021,Steele,1.0,1.0
North Dakota ,2021,Stutsman,4.0,44.0
North Dakota ,2021,Towner,3.0,19.0
North Dakota ,2021,Traill,5.0,56.0
North Dakota ,2021,Walsh,3.0,52.0
North Dakota ,2021,Ward,24.0,178.0
North Dakota ,2021,Williams,11.0,123.0
North Dakota ,2022,Adams,3.0,10.0
North Dakota ,2022,Barnes,2.0,9.0
North Dakota ,2022,Benson,2.0,13.0
North Dakota ,2022,Billings,0.0,1.0
North Dakota ,2022,Bottineau,8.0,54.0
North Dakota ,2022,Bowman,0.0,3.0
North Dakota ,2022,Burke,1.0,6.0
North Dakota ,2022,Burleigh,20.0,112.0
North Dakota ,2022,Cass,27.0,114.0
North Dakota ,2022,Cavalier,4.0,12.0
North Dakota ,2022,Dickey,0.0,1.0
North Dakota ,2022,Divide,1.0,7.0
North Dakota ,2022,Dunn,1.0,21.0
North Dakota ,2022,Eddy,2.0,16.0
North Dakota ,2022,Emmons,2.0,41.0
North Dakota ,2022,Foster,1.0,3.0
North Dakota ,2022,Golden Valley,4.0,8.0
North Dakota ,2022,Grand Forks,21.0,70.0
North Dakota ,2022,Griggs,1.0,9.0
North Dakota ,2022,Hettinger,4.0,7.0
North Dakota ,2022,Kidder,0.0,4.0
North Dakota ,2022,Lamoure,1.0,4.0
North Dakota ,2022,Logan,0.0,3.0
North Dakota ,2022,McHenry,9.0,36.0
North Dakota ,2022,McIntosh,1.0,18.0
North Dakota ,2022,McKenzie,16.0,87.0
North Dakota ,2022,McLean,9.0,72.0
North Dakota ,2022,Mercer,1.0,13.0
North Dakota ,2022,Morton,8.0,78.0
North Dakota ,2022,Mountrail,7.0,67.0
North Dakota ,2022,Nelson,1.0,16.0
North Dakota ,2022,Oliver,1.0,2.0
North Dakota ,2022,Pembina,4.0,26.0
North Dakota ,2022,Pierce,0.0,12.0
North Dakota ,2022,Ramsey,9.0,17.0
North Dakota ,2022,Ransom,2.0,12.0
North Dakota ,2022,Renville,3.0,12.0
North Dakota ,2022,Richland,2.0,52.0
North Dakota ,2022,Rolette,6.0,17.0
North Dakota ,2022,Sargent,2.0,15.0
North Dakota ,2022,Sheridan,1.0,16.0
North Dakota ,2022,Sioux,0.0,1.0
North Dakota ,2022,Slope,0.0,1.0
North Dakota ,2022,Stark,5.0,76.0
North Dakota ,2022,Steele,0.0,0.0
North Dakota ,2022,Stutsman,5.0,28.0
North Dakota ,2022,Towner,4.0,18.0
North Dakota ,2022,Traill,2.0,40.0
North Dakota ,2022,Walsh,9.0,31.0
North Dakota ,2022,Ward,26.0,103.0
North Dakota ,2022,Wells,4.0,4.0
North Dakota ,2022,Williams,23.0,138.0
North Dakota ,2023,Adams,2.0,2.0
North Dakota ,2023,Barnes,0.0,3.0
North Dakota ,2023,Billings,0.0,4.0
North Dakota ,2023,Bowman,0.0,1.0
North Dakota ,2023,Burke,0.0,4.0
North Dakota ,2023,Burleigh,14.0,109.0
North Dakota ,2023,Cass,23.0,146.0
North Dakota ,2023,Cavalier,2.0,14.0
North Dakota ,2023,Dickey,1.0,0.0
North Dakota ,2023,Divide,1.0,4.0
North Dakota ,2023,Dunn,2.0,22.0
North Dakota ,2023,Emmons,1.0,47.0
North Dakota ,2023,Foster,0.0,4.0
North Dakota ,2023,Golden Valley,4.0,4.0
North Dakota ,2023,Grand Forks,20.0,74.0
North Dakota ,2023,Grant,0.0,2.0
North Dakota ,2023,Griggs,1.0,1.0
North Dakota ,2023,Hettinger,1.0,8.0
North Dakota ,2023,Kidder,2.0,7.0
North Dakota ,2023,Lamoure,0.0,6.0
North Dakota ,2023,Logan,1.0,1.0
North Dakota ,2023,McHenry,0.0,21.0
North Dakota ,2023,McIntosh,1.0,10.0
North Dakota ,2023,McKenzie,23.0,81.0
North Dakota ,2023,McLean,12.0,51.0
North Dakota ,2023,Mercer,1.0,19.0
North Dakota ,2023,Morton,10.0,65.0
North Dakota ,2023,Mountrail,5.0,48.0
North Dakota ,2023,Oliver,0.0,0.0
North Dakota ,2023,Pembina,4.0,19.0
North Dakota ,2023,Pierce,2.0,11.0
North Dakota ,2023,Ransom,1.0,33.0
North Dakota ,2023,Richland,2.0,53.0
North Dakota ,2023,Rolette,4.0,13.0
North Dakota ,2023,Sargent,3.0,12.0
North Dakota ,2023,Sheridan,0.0,7.0
North Dakota ,2023,Sioux,1.0,1.0
North Dakota ,2023,Slope,0.0,0.0
North Dakota ,2023,Stark,4.0,62.0
North Dakota ,2023,Steele,0.0,4.0
North Dakota ,2023,Stutsman,4.0,30.0
North Dakota ,2023,Towner,0.0,5.0
North Dakota ,2023,Traill,4.0,24.0
North Dakota ,2023,Walsh,7.0,30.0
North Dakota ,2023,Ward,40.0,72.0
North Dakota ,2023,Wells,0.0,6.0
North Dakota ,2023,Williams,15.0,113.0
Nebraska,2020,Adams,11.0,82.0
Nebraska,2020,Boone,3.0,19.0
Nebraska,2020,Box Butte,1.0,9.0
Nebraska,2020,Buffalo,19.0,110.0
Nebraska,2020,Cass,22.0,182.0
Nebraska,2020,Cheyenne,9.0,11.0
Nebraska,2020,Custer,0.0,20.0
Nebraska,2020,Dawes,0.0,5.0
Nebraska,2020,Dixon,5.0,26.0
Nebraska,2020,Douglas,78.0,507.0
Nebraska,2020,Fillmore,8.0,12.0
Nebraska,2020,Franklin,0.0,18.0
Nebraska,2020,Frontier,5.0,28.0
Nebraska,2020,Gage,20.0,37.0
Nebraska,2020,Gosper,2.0,11.0
Nebraska,2020,Hall,31.0,101.0
Nebraska,2020,Johnson,11.0,17.0
Nebraska,2020,Kearney,9.0,29.0
Nebraska,2020,Keith,5.0,20.0
Nebraska,2020,Keya Paha,0.0,0.0
Nebraska,2020,Knox4,0.0,29.0
Nebraska,2020,Lincoln,11.0,82.0
Nebraska,2020,Madison,11.0,15.0
Nebraska,2020,Nemaha,7.0,29.0
Nebraska,2020,Pawnee,3.0,21.0
Nebraska,2020,Perkins,4.0,20.0
Nebraska,2020,Phelps,7.0,22.0
Nebraska,2020,Saline,12.0,23.0
Nebraska,2020,Saunders,12.0,49.0
Nebraska,2020,Thayer,9.0,19.0
Nebraska,2020,Valley,3.0,4.0
Nebraska,2020,Washington,4.0,50.0
Nebraska,2020,Wayne,3.0,16.0
Nevada,2020,Carson City4,216.0,617.0
Nevada,2020,Churchill,26.0,175.0
Nevada,2020,Douglas4,54.0,531.0
Nevada,2020,Elko4,86.0,192.0
Nevada,2020,Humboldt,28.0,68.0
Nevada,2020,Lander,50.0,88.0
Nevada,2020,Lincoln,1.0,36.0
Nevada,2020,Lyon4,153.0,521.0
Nevada,2020,Nye4,168.0,677.0
Nevada,2020,Pershing,49.0,27.0
Nevada,2020,Storey,36.0,86.0
Nevada,2020,Washoe4,241.0,722.0
Nevada,2020,White Pine,26.0,81.0
New Hampshire,2020,Carroll,3.0,51.0
New Hampshire,2020,Cheshire,2.0,8.0
New Hampshire,2020,Grafton,8.0,1.0
New Hampshire,2020,Merrimack,0.0,0.0
New Hampshire,2020,Strafford,1.0,0.0
New Jersey,2020,Atlantic,0.0,0.0
New Jersey,2020,Bergen,0.0,0.0
New Jersey,2020,Burlington,0.0,0.0
New Jersey,2020,Camden,2.0,11.0
New Jersey,2020,Cape May,0.0,0.0
New Jersey,2020,Cumberland,0.0,0.0
New Jersey,2020,Essex,90.0,108.0
New Jersey,2020,Gloucester,0.0,0.0
New Jersey,2020,Hudson,0.0,0.0
New Jersey,2020,Hunterdon,0.0,0.0
New Jersey,2020,Mercer,4.0,4.0
New Jersey,2020,Middlesex,0.0,0.0
New Jersey,2020,Monmouth,3.0,0.0
New Jersey,2020,Morris,0.0,0.0
New Jersey,2020,Ocean,2.0,2.0
New Jersey,2020,Passaic,0.0,0.0
New Jersey,2020,Salem,0.0,0.0
New Jersey,2020,Somerset,2.0,0.0
New Jersey,2020,Sussex,0.0,0.0
New Jersey,2020,Union,0.0,0.0
New Jersey,2020,Warren,0.0,0.0
New Mexico,2020,Curry,16.0,104.0
New Mexico,2020,Dona Ana,305.0,978.0
New Mexico,2020,Eddy,73.0,544.0
New Mexico,2020,San Juan,186.0,358.0
New Mexico,2020,Valencia,178.0,601.0
New York,2020,Albany,12.0,111.0
New York,2020,Allegany,0.0,1.0
New York,2020,Broome4,34.0,460.0
New York,2020,Chemung,9.0,172.0
New York,2020,Columbia,26.0,253.0
New York,2020,Delaware,30.0,159.0
New York,2020,Dutchess,34.0,376.0
New York,2020,Erie,52.0,570.0
New York,2020,Essex,1.0,1.0
New York,2020,Fulton,13.0,243.0
New York,2020,Genesee,26.0,231.0
New York,2020,Greene,11.0,23.0
New York,2020,Hamilton,0.0,10.0
New York,2020,Herkimer,0.0,0.0
New York,2020,Jefferson4,10.0,190.0
New York,2020,Madison,20.0,98.0
New York,2020,Monroe4,134.0,2014.0
New York,2020,Montgomery,6.0,238.0
New York,2020,Nassau,1304.0,8572.0
New York,2020,Niagara4,28.0,536.0
New York,2020,Oneida,47.0,245.0
New York,2020,Onondaga,219.0,1686.0
New York,2020,Ontario,58.0,705.0
New York,2020,Orange,2.0,15.0
New York,2020,Oswego,35.0,256.0
New York,2020,Putnam,12.0,117.0
New York,2020,Rensselaer,20.0,147.0
New York,2020,Schenectady,4.0,10.0
New York,2020,Schoharie,4.0,37.0
New York,2020,Schuyler,6.0,9.0
New York,2020,Seneca4,7.0,81.0
New York,2020,St. Lawrence4,8.0,19.0
New York,2020,Steuben,10.0,73.0
New York,2020,Suffolk,18.0,0.0
New York,2020,Suffolk County Police Department,1118.0,14907.0
New York,2020,Sullivan,23.0,222.0
New York,2020,Tioga,14.0,118.0
New York,2020,Tompkins,27.0,242.0
New York,2020,Ulster,5.0,115.0
New York,2020,Warren,32.0,304.0
New York,2020,Westchester Public Safety,15.0,150.0
New York,2020,Wyoming,20.0,128.0
New York,2020,Yates,10.0,123.0
North Carolina,2020,Alamance,147.0,576.0
North Carolina,2020,Alexander,60.0,429.0
North Carolina,2020,Anson,35.0,209.0
North Carolina,2020,Ashe,36.0,200.0
North Carolina,2020,Avery,25.0,124.0
North Carolina,2020,Bertie,7.0,43.0
North Carolina,2020,Bladen,137.0,498.0
North Carolina,2020,Buncombe,216.0,1808.0
North Carolina,2020,Cabarrus,52.0,675.0
North Carolina,2020,Caldwell,60.0,950.0
North Carolina,2020,Camden,13.0,53.0
North Carolina,2020,Carteret,85.0,604.0
North Carolina,2020,Caswell,18.0,121.0
North Carolina,2020,Catawba,150.0,1050.0
North Carolina,2020,Cherokee,72.0,949.0
North Carolina,2020,Chowan,19.0,87.0
North Carolina,2020,Cleveland,138.0,690.0
North Carolina,2020,Craven,142.0,767.0
