State,Year,Metropolitan/Nonmetropolitan,County,Violent_Crime,Murder_and_nonnegligent_manslaughter,Rape1,Robbery,Aggravated_assault,Property_Crime,Burglary,Larceny-theft,Motor_vehicle_theft,Arson2
Tennessee,2020,NONMETROPOLITAN COUNTIES,Hancock,7.0,0.0,0,0,7,15.0,2,11,2,0.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Hardeman,87.0,0.0,9,0,78,140.0,55,66,19,2.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Hardin,63.0,1.0,5,4,53,441.0,149,242,50,1.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Haywood,27.0,1.0,1,3,22,124.0,37,64,23,0.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Henderson,65.0,1.0,10,0,54,221.0,82,103,36,1.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Henry,47.0,3.0,6,0,38,263.0,84,148,31,5.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Hickman,106.0,1.0,12,0,93,415.0,107,235,73,3.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Houston,42.0,1.0,0,0,41,75.0,13,54,8,2.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Humphreys,43.0,1.0,2,2,38,101.0,31,49,21,0.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Jackson,24.0,0.0,2,1,21,61.0,10,37,14,1.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Johnson,38.0,1.0,10,0,27,128.0,32,68,28,1.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Lake,6.0,1.0,1,0,4,37.0,10,26,1,0.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Lauderdale,73.0,2.0,6,1,64,176.0,53,106,17,1.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Lawrence,77.0,0.0,12,1,64,296.0,96,147,53,1.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Lewis,26.0,0.0,1,0,25,83.0,24,46,13,2.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Lincoln,54.0,0.0,5,2,47,333.0,99,194,40,2.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Marshall,28.0,0.0,1,1,26,80.0,17,47,16,0.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,McMinn,92.0,0.0,8,10,74,422.0,111,223,88,8.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,McNairy,41.0,0.0,1,1,39,201.0,56,110,35,2.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Meigs,55.0,0.0,5,2,48,214.0,45,122,47,4.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Monroe,193.0,2.0,19,4,168,813.0,221,453,139,11.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Moore,13.0,0.0,4,0,9,43.0,11,28,4,0.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Obion,52.0,0.0,3,0,49,217.0,76,126,15,2.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Overton,24.0,0.0,5,0,19,159.0,11,109,39,3.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Perry,9.0,0.0,0,0,9,35.0,7,24,4,1.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Pickett,12.0,0.0,1,0,11,44.0,16,22,6,2.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Rhea,74.0,1.0,7,0,66,251.0,29,168,54,1.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Scott,45.0,0.0,3,1,41,167.0,90,55,22,1.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Sevier,159.0,0.0,13,7,139,686.0,124,426,136,5.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Van Buren,1.0,0.0,1,0,0,31.0,2,25,4,2.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Warren,90.0,2.0,9,2,77,320.0,63,188,69,7.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Wayne,18.0,0.0,0,0,18,90.0,21,45,24,1.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,Weakley,27.0,1.0,2,1,23,101.0,40,51,10,0.0
Tennessee,2020,NONMETROPOLITAN COUNTIES,White,47.0,0.0,6,1,40,226.0,43,145,38,4.0
Texas,2020,METROPOLITAN COUNTIES,Atascosa,64.0,3.0,0,5,56,532.0,121,333,78,1.0
Texas,2020,METROPOLITAN COUNTIES,Austin,14.0,1.0,3,1,9,79.0,18,44,17,0.0
Texas,2020,METROPOLITAN COUNTIES,Bandera,13.0,0.0,1,0,12,205.0,60,122,23,0.0
Texas,2020,METROPOLITAN COUNTIES,Bastrop,198.0,1.0,27,21,149,636.0,152,387,97,4.0
Texas,2020,METROPOLITAN COUNTIES,Bell4,74.0,2.0,17,3,52,724.0,155,494,75,0.0
Texas,2020,METROPOLITAN COUNTIES,Bexar4,785.0,16.0,155,78,536,5296.0,"1,171","3,539",586,46.0
Texas,2020,METROPOLITAN COUNTIES,Brazoria,234.0,5.0,13,35,181,1186.0,212,792,182,4.0
Texas,2020,METROPOLITAN COUNTIES,Brazos4,29.0,0.0,9,2,18,289.0,53,212,24,0.0
Texas,2020,METROPOLITAN COUNTIES,Burleson4,15.0,0.0,4,0,11,112.0,31,73,8,0.0
Texas,2020,METROPOLITAN COUNTIES,Caldwell4,17.0,0.0,6,2,9,96.0,20,59,17,3.0
Texas,2020,METROPOLITAN COUNTIES,Callahan,12.0,0.0,0,0,12,40.0,11,21,8,0.0
Texas,2020,METROPOLITAN COUNTIES,Cameron,182.0,2.0,43,13,124,804.0,224,525,55,2.0
Texas,2020,METROPOLITAN COUNTIES,Carson,12.0,0.0,0,0,12,15.0,6,7,2,0.0
Texas,2020,METROPOLITAN COUNTIES,Chambers,120.0,4.0,12,7,97,576.0,101,407,68,1.0
Texas,2020,METROPOLITAN COUNTIES,Collin,72.0,2.0,36,1,33,302.0,57,199,46,0.0
Texas,2020,METROPOLITAN COUNTIES,Comal,138.0,1.0,34,8,95,609.0,172,367,70,0.0
Texas,2020,METROPOLITAN COUNTIES,Coryell4,21.0,0.0,1,2,18,111.0,39,62,10,1.0
Texas,2020,METROPOLITAN COUNTIES,Crosby,3.0,0.0,0,0,3,27.0,14,8,5,1.0
Texas,2020,METROPOLITAN COUNTIES,Dallas4,44.0,0.0,19,4,21,213.0,43,134,36,0.0
Texas,2020,METROPOLITAN COUNTIES,Denton4,82.0,0.0,32,3,47,450.0,60,326,64,0.0
Texas,2020,METROPOLITAN COUNTIES,Ector,149.0,6.0,2,56,85,1874.0,279,"1,177",418,3.0
Texas,2020,METROPOLITAN COUNTIES,El Paso4,350.0,5.0,49,22,274,590.0,114,412,64,3.0
Texas,2020,METROPOLITAN COUNTIES,Fort Bend,1003.0,11.0,151,113,728,4689.0,674,"3,652",363,0.0
Texas,2020,METROPOLITAN COUNTIES,Goliad,22.0,0.0,1,1,20,98.0,46,42,10,1.0
Texas,2020,METROPOLITAN COUNTIES,Grayson4,47.0,2.0,13,4,28,334.0,80,202,52,6.0
Texas,2020,METROPOLITAN COUNTIES,Gregg,82.0,3.0,19,4,56,407.0,88,245,74,2.0
Texas,2020,METROPOLITAN COUNTIES,Guadalupe,86.0,0.0,40,6,40,442.0,106,289,47,4.0
Texas,2020,METROPOLITAN COUNTIES,Hardin4,29.0,1.0,8,3,17,249.0,91,96,62,5.0
Texas,2020,METROPOLITAN COUNTIES,Harris6,8813.0,133.0,"1,010","2,082","5,588",43757.0,"6,585","30,334","6,838",
Texas,2020,METROPOLITAN COUNTIES,Harrison,94.0,2.0,0,3,89,464.0,124,262,78,0.0
Texas,2020,METROPOLITAN COUNTIES,Hays4,120.0,6.0,19,9,86,772.0,155,556,61,1.0
Texas,2020,METROPOLITAN COUNTIES,Hidalgo4,482.0,15.0,107,70,290,2952.0,671,"1,939",342,8.0
Texas,2020,METROPOLITAN COUNTIES,Hudspeth,2.0,0.0,1,0,1,15.0,5,6,4,0.0
Texas,2020,METROPOLITAN COUNTIES,Hunt4,336.0,1.0,26,6,303,494.0,104,275,115,1.0
Texas,2020,METROPOLITAN COUNTIES,Irion,1.0,0.0,0,0,1,13.0,1,8,4,0.0
Texas,2020,METROPOLITAN COUNTIES,Johnson4,188.0,1.0,34,9,144,643.0,151,407,85,4.0
Texas,2020,METROPOLITAN COUNTIES,Jones,6.0,1.0,1,0,4,41.0,14,23,4,0.0
Texas,2020,METROPOLITAN COUNTIES,Kaufman,106.0,2.0,35,10,59,665.0,176,382,107,2.0
Texas,2020,METROPOLITAN COUNTIES,Kendall,25.0,0.0,5,1,19,116.0,26,65,25,0.0
Texas,2020,METROPOLITAN COUNTIES,Lampasas4,12.0,0.0,1,0,11,114.0,42,63,9,1.0
Texas,2020,METROPOLITAN COUNTIES,Liberty,248.0,11.0,50,14,173,712.0,204,323,185,2.0
Texas,2020,METROPOLITAN COUNTIES,Lubbock,63.0,3.0,15,10,35,491.0,152,264,75,1.0
Texas,2020,METROPOLITAN COUNTIES,Lynn4,3.0,0.0,0,0,3,14.0,3,10,1,0.0
Texas,2020,METROPOLITAN COUNTIES,Martin,6.0,0.0,1,0,5,67.0,6,61,0,0.0
Texas,2020,METROPOLITAN COUNTIES,McLennan,81.0,0.0,20,3,58,612.0,171,379,62,8.0
Texas,2020,METROPOLITAN COUNTIES,Medina4,69.0,2.0,11,6,50,335.0,99,176,60,0.0
Texas,2020,METROPOLITAN COUNTIES,Midland,107.0,3.0,8,3,93,768.0,100,462,206,2.0
Texas,2020,METROPOLITAN COUNTIES,Nueces,66.0,2.0,15,1,48,135.0,36,98,1,4.0
Texas,2020,METROPOLITAN COUNTIES,Oldham4,2.0,0.0,0,0,2,14.0,5,6,3,0.0
Texas,2020,METROPOLITAN COUNTIES,Orange4,77.0,0.0,9,8,60,503.0,172,238,93,1.0
Texas,2020,METROPOLITAN COUNTIES,Potter,24.0,0.0,3,0,21,216.0,35,126,55,4.0
Texas,2020,METROPOLITAN COUNTIES,Randall,56.0,3.0,16,6,31,285.0,97,156,32,0.0
Texas,2020,METROPOLITAN COUNTIES,Robertson,6.0,0.0,2,0,4,114.0,33,70,11,1.0
Texas,2020,METROPOLITAN COUNTIES,Rockwall,14.0,0.0,2,1,11,64.0,14,42,8,0.0
Texas,2020,METROPOLITAN COUNTIES,Rusk,65.0,0.0,17,4,44,541.0,138,314,89,5.0
Texas,2020,METROPOLITAN COUNTIES,San Patricio,34.0,0.0,0,0,34,143.0,38,91,14,1.0
Texas,2020,METROPOLITAN COUNTIES,Smith,366.0,11.0,46,22,287,1462.0,381,862,219,12.0
Texas,2020,METROPOLITAN COUNTIES,Sterling,4.0,0.0,0,0,4,16.0,5,8,3,0.0
Texas,2020,METROPOLITAN COUNTIES,Tarrant4,147.0,5.0,37,13,92,800.0,208,427,165,2.0
Texas,2020,METROPOLITAN COUNTIES,Taylor,48.0,1.0,13,0,34,95.0,36,49,10,0.0
Texas,2020,METROPOLITAN COUNTIES,Tom Green4,33.0,1.0,13,0,19,181.0,61,97,23,1.0
Texas,2020,METROPOLITAN COUNTIES,Travis4,761.0,3.0,93,79,586,3474.0,695,"2,332",447,23.0
Texas,2020,METROPOLITAN COUNTIES,Upshur4,53.0,3.0,12,3,35,286.0,114,139,33,6.0
Texas,2020,METROPOLITAN COUNTIES,Victoria,116.0,4.0,23,11,78,284.0,91,165,28,0.0
Texas,2020,METROPOLITAN COUNTIES,Waller,60.0,1.0,27,12,20,286.0,86,179,21,0.0
Texas,2020,METROPOLITAN COUNTIES,Webb4,64.0,0.0,4,2,58,239.0,78,135,26,1.0
Texas,2020,METROPOLITAN COUNTIES,Wichita,52.0,0.0,0,0,52,118.0,43,55,20,0.0
Texas,2020,METROPOLITAN COUNTIES,Williamson,170.0,0.0,43,21,106,1850.0,319,"1,409",122,2.0
Texas,2020,METROPOLITAN COUNTIES,Wilson4,16.0,1.0,9,0,6,174.0,54,95,25,1.0
Texas,2020,METROPOLITAN COUNTIES,Wise,92.0,0.0,21,4,67,342.0,94,201,47,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Anderson,32.0,2.0,0,3,27,359.0,130,203,26,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Andrews,11.0,2.0,1,1,7,150.0,15,124,11,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Angelina,109.0,1.0,22,8,78,517.0,157,291,69,4.0
Texas,2020,NONMETROPOLITAN COUNTIES,Aransas,60.0,1.0,10,1,48,224.0,73,136,15,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Bailey4,0.0,0.0,0,0,0,25.0,5,15,5,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Blanco4,25.0,1.0,0,0,24,57.0,19,37,1,5.0
Texas,2020,NONMETROPOLITAN COUNTIES,Borden4,0.0,0.0,0,0,0,10.0,6,3,1,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Bosque4,6.0,0.0,0,0,6,67.0,28,35,4,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,Brewster,4.0,0.0,1,0,3,18.0,9,6,3,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Briscoe,1.0,0.0,0,0,1,5.0,0,2,3,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Brooks4,1.0,0.0,0,0,1,3.0,1,0,2,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Brown4,37.0,0.0,10,1,26,229.0,90,112,27,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,Burnet,52.0,1.0,9,3,39,237.0,59,143,35,9.0
Texas,2020,NONMETROPOLITAN COUNTIES,Calhoun,20.0,0.0,8,0,12,87.0,23,53,11,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,Camp,18.0,0.0,5,0,13,66.0,16,41,9,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Cass,19.0,1.0,3,1,14,192.0,75,90,27,4.0
Texas,2020,NONMETROPOLITAN COUNTIES,Castro,3.0,0.0,0,0,3,24.0,4,13,7,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Cherokee,49.0,1.0,5,0,43,441.0,120,253,68,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,Coke,3.0,0.0,0,0,3,18.0,9,7,2,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Colorado,11.0,2.0,1,3,5,131.0,40,72,19,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Comanche,10.0,4.0,0,0,6,55.0,17,35,3,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,Cooke4,25.0,3.0,5,0,17,124.0,44,55,25,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,Crane,3.0,0.0,1,0,2,10.0,1,7,2,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Crockett,3.0,1.0,0,0,2,9.0,6,1,2,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Dallam4,3.0,0.0,0,0,3,13.0,4,3,6,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Dawson4,5.0,0.0,0,0,5,61.0,24,33,4,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Deaf Smith,3.0,0.0,0,0,3,55.0,22,25,8,2.0
Texas,2020,NONMETROPOLITAN COUNTIES,Delta,2.0,0.0,1,0,1,13.0,9,3,1,2.0
Texas,2020,NONMETROPOLITAN COUNTIES,Dimmit,9.0,0.0,4,0,5,114.0,36,72,6,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,Donley4,4.0,0.0,1,0,3,23.0,10,10,3,
Texas,2020,NONMETROPOLITAN COUNTIES,Duval,18.0,0.0,2,0,16,99.0,10,55,34,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Eastland,6.0,1.0,4,0,1,40.0,14,18,8,4.0
Texas,2020,NONMETROPOLITAN COUNTIES,Erath4,29.0,0.0,7,1,21,62.0,24,36,2,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Fayette,23.0,0.0,12,1,10,107.0,48,40,19,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Fisher,11.0,0.0,0,0,11,9.0,3,4,2,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Floyd4,3.0,0.0,1,0,2,32.0,8,22,2,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Franklin,19.0,0.0,4,1,14,49.0,19,25,5,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Freestone4,23.0,0.0,1,0,22,82.0,30,40,12,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,Frio,10.0,0.0,0,0,10,63.0,23,33,7,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Gaines,9.0,0.0,0,0,9,91.0,22,45,24,2.0
Texas,2020,NONMETROPOLITAN COUNTIES,Garza,22.0,0.0,10,0,12,18.0,9,7,2,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Gillespie4,9.0,0.0,3,1,5,30.0,8,20,2,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Glasscock,2.0,0.0,0,0,2,20.0,6,9,5,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Gonzales,24.0,0.0,8,0,16,99.0,26,62,11,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Gray4,8.0,0.0,0,1,7,47.0,11,26,10,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Grimes4,27.0,0.0,7,0,20,131.0,45,60,26,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Hale,12.0,0.0,2,1,9,50.0,21,28,1,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Hall,0.0,0.0,0,0,0,7.0,3,3,1,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Hamilton4,3.0,0.0,0,0,3,21.0,4,16,1,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Hardeman,2.0,0.0,0,0,2,23.0,6,17,0,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Hemphill,7.0,0.0,6,0,1,10.0,2,8,0,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Henderson,130.0,2.0,58,1,69,436.0,221,158,57,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Hill,31.0,0.0,9,1,21,265.0,75,166,24,2.0
Texas,2020,NONMETROPOLITAN COUNTIES,Hockley4,13.0,0.0,1,1,11,103.0,38,51,14,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Hood,75.0,2.0,14,0,59,357.0,81,246,30,5.0
Texas,2020,NONMETROPOLITAN COUNTIES,Hopkins4,30.0,2.0,8,1,19,73.0,15,38,20,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,Houston,7.0,0.0,1,0,6,82.0,40,40,2,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Hutchinson,12.0,0.0,5,0,7,75.0,22,48,5,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Jack4,10.0,0.0,2,0,8,36.0,12,19,5,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Jackson,10.0,0.0,4,0,6,78.0,29,35,14,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Jasper,76.0,1.0,18,3,54,390.0,138,170,82,3.0
Texas,2020,NONMETROPOLITAN COUNTIES,Jim Hogg,12.0,0.0,2,0,10,33.0,17,12,4,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Jim Wells,84.0,2.0,5,1,76,250.0,118,91,41,2.0
Texas,2020,NONMETROPOLITAN COUNTIES,Karnes4,4.0,0.0,1,1,2,84.0,39,33,12,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Kenedy,2.0,0.0,0,0,2,10.0,0,3,7,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Kerr,40.0,2.0,15,0,23,173.0,55,109,9,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,Kinney,0.0,0.0,0,0,0,0.0,0,0,0,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Kleberg4,20.0,0.0,7,1,12,37.0,13,20,4,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,Lamar,22.0,0.0,1,0,21,158.0,48,99,11,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Lamb,4.0,0.0,1,0,3,72.0,27,38,7,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Lavaca7,6.0,0.0,1,0,5,,,25,3,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Lee4,14.0,0.0,5,0,9,85.0,35,38,12,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Leon,4.0,0.0,1,0,3,111.0,41,66,4,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Llano4,24.0,0.0,4,0,20,214.0,42,148,24,4.0
Texas,2020,NONMETROPOLITAN COUNTIES,Loving4,2.0,0.0,0,0,2,16.0,1,14,1,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Madison4,11.0,0.0,1,1,9,47.0,18,23,6,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,Marion4,16.0,0.0,2,1,13,100.0,35,55,10,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Mason4,3.0,0.0,0,0,3,9.0,5,4,0,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,Matagorda4,70.0,2.0,11,3,54,272.0,56,176,40,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Maverick,46.0,2.0,2,3,39,324.0,108,183,33,3.0
Texas,2020,NONMETROPOLITAN COUNTIES,McCulloch,4.0,0.0,1,1,2,24.0,7,13,4,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Menard,1.0,0.0,0,0,1,0.0,0,0,0,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Milam4,9.0,0.0,1,1,7,59.0,12,44,3,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Mills,9.0,0.0,0,0,9,13.0,4,9,0,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Mitchell,1.0,0.0,0,0,1,20.0,9,9,2,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,Montague4,18.0,0.0,4,1,13,100.0,38,56,6,2.0
Texas,2020,NONMETROPOLITAN COUNTIES,Moore4,4.0,0.0,1,0,3,34.0,17,15,2,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Morris,10.0,0.0,4,0,6,59.0,18,34,7,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Nacogdoches,65.0,1.0,12,0,52,312.0,73,206,33,2.0
Texas,2020,NONMETROPOLITAN COUNTIES,Navarro,58.0,1.0,8,3,46,325.0,152,153,20,4.0
Texas,2020,NONMETROPOLITAN COUNTIES,Newton4,20.0,3.0,3,1,13,79.0,33,37,9,3.0
Texas,2020,NONMETROPOLITAN COUNTIES,Nolan,4.0,0.0,1,0,3,27.0,4,23,0,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Palo Pinto4,13.0,0.0,1,1,11,133.0,32,80,21,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Panola,42.0,0.0,4,1,37,251.0,68,167,16,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Parmer,1.0,0.0,0,0,1,18.0,2,14,2,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Pecos,0.0,0.0,0,0,0,100.0,19,69,12,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Polk6,80.0,5.0,24,8,43,,170,,64,2.0
Texas,2020,NONMETROPOLITAN COUNTIES,Presidio,0.0,0.0,0,0,0,0.0,0,0,0,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Rains4,12.0,0.0,2,0,10,38.0,9,28,1,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Reagan,8.0,0.0,0,0,8,24.0,5,12,7,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Real,6.0,0.0,2,0,4,49.0,20,24,5,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Red River4,30.0,1.0,3,1,25,66.0,33,28,5,3.0
Texas,2020,NONMETROPOLITAN COUNTIES,Reeves,20.0,1.0,0,0,19,90.0,13,51,26,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Refugio4,2.0,0.0,0,0,2,30.0,12,12,6,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Roberts,0.0,0.0,0,0,0,1.0,0,1,0,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Runnels,7.0,0.0,1,0,6,14.0,12,2,0,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Sabine4,15.0,2.0,1,2,10,58.0,25,21,12,3.0
Texas,2020,NONMETROPOLITAN COUNTIES,San Augustine,13.0,0.0,2,0,11,53.0,27,17,9,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,San Jacinto,38.0,0.0,31,1,6,711.0,325,318,68,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,San Saba,10.0,0.0,0,0,10,23.0,5,14,4,3.0
Texas,2020,NONMETROPOLITAN COUNTIES,Schleicher4,2.0,0.0,0,0,2,18.0,14,4,0,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Shelby,33.0,1.0,7,0,25,183.0,64,98,21,3.0
Texas,2020,NONMETROPOLITAN COUNTIES,Somervell4,15.0,0.0,10,1,4,70.0,34,36,0,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Starr,74.0,2.0,5,5,62,242.0,67,140,35,5.0
Texas,2020,NONMETROPOLITAN COUNTIES,Sutton4,3.0,0.0,0,0,3,2.0,0,2,0,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Terry,4.0,0.0,0,1,3,44.0,17,18,9,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Titus4,41.0,0.0,8,2,31,176.0,51,104,21,2.0
Texas,2020,NONMETROPOLITAN COUNTIES,Trinity4,12.0,1.0,2,2,7,59.0,15,35,9,3.0
Texas,2020,NONMETROPOLITAN COUNTIES,Tyler4,34.0,0.0,3,3,28,171.0,80,66,25,5.0
Texas,2020,NONMETROPOLITAN COUNTIES,Upton4,4.0,0.0,0,0,4,16.0,3,10,3,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Uvalde,28.0,0.0,0,2,26,70.0,23,40,7,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Val Verde4,41.0,0.0,6,3,32,107.0,45,48,14,2.0
Texas,2020,NONMETROPOLITAN COUNTIES,Walker4,58.0,0.0,6,4,48,183.0,58,101,24,1.0
Texas,2020,NONMETROPOLITAN COUNTIES,Ward,13.0,0.0,2,0,11,146.0,29,115,2,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Washington,43.0,1.0,8,3,31,101.0,26,65,10,4.0
Texas,2020,NONMETROPOLITAN COUNTIES,Wharton,57.0,0.0,1,3,53,283.0,76,173,34,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Wheeler4,3.0,0.0,1,1,1,12.0,3,9,0,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Wilbarger4,0.0,0.0,0,0,0,16.0,5,6,5,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Willacy4,13.0,0.0,2,2,9,60.0,29,30,1,2.0
Texas,2020,NONMETROPOLITAN COUNTIES,Winkler4,4.0,0.0,1,0,3,74.0,16,46,12,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Yoakum,5.0,0.0,0,0,5,30.0,3,24,3,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Zapata4,16.0,0.0,0,3,13,108.0,36,72,0,0.0
Texas,2020,NONMETROPOLITAN COUNTIES,Zavala,11.0,1.0,1,0,9,44.0,12,24,8,0.0
Utah,2020,METROPOLITAN COUNTIES,Box Elder4,12.0,0.0,2,0,10,111.0,17,80,14,0.0
Utah,2020,METROPOLITAN COUNTIES,Cache4,38.0,1.0,21,0,16,206.0,26,134,46,0.0
Utah,2020,METROPOLITAN COUNTIES,Davis,21.0,1.0,5,1,14,280.0,37,224,19,1.0
